,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6419938351,False,11611,2166,27,6.75,164,44,11534,0,5,6,7,13,5,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,True,17949,5459,37,6.166666666666667,227,40,18552,1,6,5,7,16,0,0,0,,0,0,0,0,0,0,,0,1
0,KR_6415827757,False,12336,2266,26,6.5,213,44,7666,0,3,8,2,13,4,0,0,,0,0,0,0,0,0,,0,0,True,18024,3229,38,6.333333333333333,221,48,13544,1,8,3,10,15,2,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6425212628,False,12805,1000,27,6.75,192,34,13045,0,6,10,7,16,1,0,0,,0,0,0,0,0,0,,0,0,True,20064,2883,39,6.5,250,40,19540,1,10,6,15,25,2,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6424425805,False,12282,4592,28,7.0,200,40,10392,0,5,4,8,26,4,0,0,,0,0,0,0,0,0,,0,0,True,18058,5473,37,6.166666666666667,237,51,14361,1,4,5,5,17,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6419285415,True,12531,2461,28,7.0,225,48,8648,0,3,6,3,17,4,0,0,,0,0,0,0,0,0,,0,0,False,17537,3302,37,6.166666666666667,237,48,15621,1,6,3,6,14,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6418198872,False,13988,1323,27,6.75,193,48,11207,1,8,4,7,16,7,0,0,,0,0,0,0,0,0,,0,1,True,17365,3145,37,6.166666666666667,243,56,14066,0,4,8,6,71,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417205944,True,13789,2504,27,6.75,207,48,14516,0,7,5,8,11,1,0,0,,0,0,0,0,0,0,,0,0,False,16709,2114,36,6.0,197,34,13531,1,5,7,6,11,1,0,0,,0,0,0,0,0,0,,0,1
0,KR_6414467469,True,13460,1950,27,6.75,204,36,12461,0,6,9,5,16,3,0,0,,0,0,0,0,0,0,,0,0,False,18004,3169,36,6.0,182,36,13552,1,9,6,8,12,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424901951,True,13583,3533,29,7.25,193,56,12919,0,7,5,2,13,6,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,1,False,16251,2801,37,6.166666666666667,191,44,15769,1,5,7,2,22,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423839698,False,10785,1665,27,6.75,198,48,8390,0,1,9,1,14,4,0,0,,0,0,0,0,0,0,,0,0,True,18992,4242,39,6.5,230,40,15766,1,9,1,11,15,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421819166,False,11479,2584,25,6.25,191,29,10407,0,3,7,2,19,2,0,0,,0,0,0,0,0,0,,0,0,True,18618,4458,37,6.166666666666667,205,54,16090,1,7,3,9,12,2,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6411644440,False,11143,1613,26,6.5,174,56,10734,0,2,5,3,13,3,0,0,,0,0,0,0,0,0,,0,0,True,17494,4054,38,6.333333333333333,230,48,16246,1,5,2,4,17,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417055739,False,13450,3470,28,7.0,221,34,14660,0,6,6,8,15,6,0,0,,0,0,0,0,0,0,,0,0,True,17767,3886,38,6.333333333333333,202,60,13758,1,6,6,8,15,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6421990381,True,14451,3151,27,6.75,216,52,12525,1,8,1,10,22,4,0,0,,0,0,0,0,0,0,,0,1,False,16052,3622,36,6.0,207,44,9482,0,1,8,2,29,3,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6405352767,True,12913,3278,27,6.75,188,48,14476,1,7,4,10,17,2,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,17780,4335,37,6.166666666666667,207,52,13797,0,4,7,5,14,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424448091,False,10515,2155,25,6.25,183,36,9744,0,1,6,1,13,3,0,0,,0,0,0,0,0,0,,0,0,True,17771,4401,36,6.0,214,48,15510,1,6,1,9,31,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6420744438,True,12895,5820,27,6.75,209,44,12613,1,3,8,3,16,6,0,0,,0,0,0,0,0,0,,0,0,False,17200,3350,35,5.833333333333333,174,39,14746,0,8,3,15,18,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419617911,True,12559,4089,27,6.75,212,40,8103,1,4,1,2,14,4,0,0,,0,0,0,0,0,0,,0,1,False,16336,4131,38,6.333333333333333,212,68,10166,0,1,4,2,22,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419898605,False,12672,2712,27,6.75,195,52,13278,0,4,9,6,42,2,0,0,,0,0,0,0,0,0,,0,0,True,18633,3343,37,6.166666666666667,194,36,16499,1,9,4,8,10,16,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6420061974,False,12914,3549,26,6.5,177,47,10253,0,8,8,3,16,5,0,0,,0,0,0,0,0,0,,0,0,True,18689,6024,38,6.333333333333333,215,52,15789,1,8,8,8,20,1,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6420147446,False,13184,1849,28,7.0,191,43,14741,0,7,4,5,41,5,0,0,,0,0,0,0,0,0,,0,0,True,15989,3674,36,6.0,218,38,13085,1,4,7,2,36,6,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6412070362,True,11823,1663,27,6.75,231,48,7627,0,1,3,2,19,5,0,0,,0,0,0,0,0,0,,0,0,False,16162,4951,37,6.166666666666667,237,48,9004,1,3,1,1,13,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425079149,False,10900,3015,26,6.5,189,48,8647,0,1,4,2,12,5,0,0,,0,0,0,0,0,0,,0,0,True,17092,2517,39,6.5,230,52,10438,1,4,1,8,15,4,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6424794501,False,12163,1163,25,6.25,190,40,8655,0,6,5,11,13,2,0,0,,0,0,0,0,0,0,,0,0,True,17672,3142,37,6.166666666666667,220,36,16011,1,5,6,4,17,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424381820,False,11572,2787,27,6.75,192,40,8526,0,3,2,4,13,2,0,0,,0,0,0,0,0,0,,0,0,True,15796,2281,37,6.166666666666667,210,52,12519,1,2,3,1,21,1,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6423365239,True,13238,3258,25,6.25,199,48,10652,1,7,1,12,16,4,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,15959,4029,36,6.0,208,56,10287,0,1,7,0,17,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6415498027,True,11771,1756,28,7.0,217,44,9362,1,2,4,1,14,2,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,17177,2697,37,6.166666666666667,220,59,10243,0,4,2,5,234,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6406174543,False,13990,1425,26,6.5,213,32,9631,0,6,9,9,11,3,0,0,,0,0,0,0,0,0,,0,0,True,18660,2905,36,6.0,195,52,17956,1,9,6,14,17,1,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6416860586,False,10862,2837,25,6.25,187,39,7077,0,1,10,2,13,7,0,0,,0,0,0,0,0,0,,0,0,True,20698,4702,39,6.5,233,39,19616,1,10,1,15,21,2,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6422601515,False,10852,1482,25,6.25,156,40,6233,0,3,7,3,10,3,0,0,,0,0,0,0,0,0,,0,0,True,19036,3451,37,6.166666666666667,254,48,18123,1,7,3,12,17,4,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6424757186,False,12680,3490,27,6.75,180,48,10739,1,6,9,5,17,2,0,0,,0,0,0,0,0,0,,0,1,True,20073,2907,39,6.5,210,46,18731,0,9,6,11,17,6,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6416136608,False,11528,1503,26,6.5,178,48,12985,0,3,10,1,29,6,0,0,,0,0,0,0,0,0,,0,0,True,18412,3362,35,5.833333333333333,194,39,17162,1,10,3,12,22,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421862778,False,12258,1978,27,6.75,185,56,12045,1,5,7,3,20,5,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,1,True,19366,4376,39,6.5,238,40,15800,0,7,5,12,15,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414642557,True,12963,5143,26,6.5,182,43,10234,1,5,4,10,17,6,0,0,,0,0,0,0,0,0,,0,0,False,16747,4047,37,6.166666666666667,201,48,11588,0,4,5,7,16,3,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6424351818,True,13773,3798,27,6.75,186,48,10114,1,9,4,20,16,2,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0,False,17662,4467,34,5.666666666666667,205,43,10834,0,4,9,7,13,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6417029302,True,13909,3324,27,6.75,162,48,13033,0,9,7,16,14,3,0,0,,0,0,0,0,0,0,,0,1,False,18824,3579,36,6.0,196,52,17567,1,7,9,7,14,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416643579,False,12879,1674,28,7.0,196,52,9710,1,4,3,4,10,4,0,0,,0,0,0,0,0,0,,0,0,True,17366,2531,38,6.333333333333333,240,52,13776,0,3,4,5,18,2,0,0,,0,0,0,0,0,0,,0,1
0,KR_6400814403,False,13589,1349,27,6.75,213,28,12056,0,9,4,8,15,2,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,True,16448,3273,34,5.666666666666667,207,40,15885,1,4,9,5,11,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6415643016,False,12677,1817,26,6.5,164,48,9388,1,6,3,8,16,4,0,0,,0,0,0,0,0,0,,0,0,True,15711,1871,38,6.333333333333333,200,48,12861,0,3,6,1,16,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423754112,False,13194,2914,27,6.75,188,52,12713,0,7,10,13,13,6,0,0,,0,0,0,0,0,0,,0,0,True,20776,1706,38,6.333333333333333,253,48,17681,1,10,7,16,14,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424003486,True,12428,2023,27,6.75,181,51,10004,0,5,6,5,14,3,0,0,,0,0,0,0,0,0,,0,1,False,17561,4511,38,6.333333333333333,223,49,12798,1,6,5,11,11,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424115463,False,11901,1971,26,6.5,192,45,8089,1,4,7,8,18,3,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,True,18644,3794,39,6.5,227,52,17545,0,7,4,5,15,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425275274,False,10928,1603,24,6.0,177,36,11560,1,2,8,2,21,4,0,0,,0,0,0,0,0,0,,0,0,True,18655,4055,39,6.5,201,64,13597,0,8,2,8,14,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414599059,False,12037,3672,27,6.75,200,60,7402,1,2,0,3,14,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,14261,3701,38,6.333333333333333,209,44,11638,0,0,2,0,11,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6405988058,True,12994,1799,26,6.5,207,40,11469,1,7,2,9,40,3,0,0,,0,0,0,0,0,0,,0,1,False,15675,1950,35,5.833333333333333,210,43,12790,0,2,7,1,13,13,0,0,,0,0,0,0,0,0,,0,0
0,KR_6415305467,False,12369,1389,26,6.5,186,48,9999,0,5,12,6,11,1,0,0,,0,0,0,0,0,0,,0,0,True,21260,1904,40,6.666666666666667,234,56,18064,1,12,5,12,15,1,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6413243045,False,11471,2136,25,6.25,167,58,10290,0,3,7,3,14,7,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,18637,4107,34,5.666666666666667,223,37,17351,1,7,3,13,29,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424361643,True,12145,2230,27,6.75,187,43,8758,0,5,7,4,13,1,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,17614,2714,38,6.333333333333333,187,50,14326,1,7,5,5,20,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424180424,True,13514,2394,26,6.5,214,32,9667,1,6,1,10,16,4,0,0,,0,0,0,0,0,0,,0,0,False,15007,4512,36,6.0,191,48,10844,0,1,6,1,19,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6418010730,True,13072,1942,27,6.75,199,48,11104,0,6,3,7,43,4,0,0,,0,0,0,0,0,0,,0,0,False,16644,1654,36,6.0,204,36,13598,1,3,6,3,16,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424534571,False,11273,3068,26,6.5,194,36,10938,0,2,8,4,19,4,0,0,,0,0,0,0,0,0,,0,0,True,18628,4353,39,6.5,219,47,15602,1,8,2,5,28,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6419804970,True,14837,2542,28,7.0,207,52,14597,1,10,4,11,26,3,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,16780,1435,35,5.833333333333333,205,47,15497,0,4,10,5,26,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422546339,False,10454,1074,25,6.25,173,51,9907,0,1,9,0,16,3,0,0,,0,0,0,0,0,0,,0,0,True,19356,3431,37,6.166666666666667,237,44,15987,1,9,1,9,17,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6420362288,False,13857,2586,25,6.25,167,32,15043,1,11,5,12,11,4,0,0,,0,0,0,0,0,0,,0,0,True,17098,2953,37,6.166666666666667,225,48,18270,0,5,11,3,15,3,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6408009747,True,11930,2480,28,7.0,232,50,8825,0,1,5,1,18,3,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,16690,2225,38,6.333333333333333,213,41,10558,1,5,1,5,12,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416484162,True,12526,2676,27,6.75,205,44,12214,1,4,3,9,15,2,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,15983,2048,37,6.166666666666667,213,44,12461,0,3,4,3,57,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6404223106,True,14429,3284,27,6.75,154,52,14430,0,15,4,11,18,5,0,0,,0,0,0,0,0,0,,0,0,False,16879,2404,36,6.0,192,30,18280,1,4,15,2,15,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417260028,True,14307,2792,28,7.0,185,51,14568,1,11,3,10,12,4,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,16919,2088,38,6.333333333333333,219,40,17319,0,3,11,2,10,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419578863,True,14966,3046,28,7.0,211,52,15621,1,10,0,9,22,4,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,13609,2664,33,5.5,154,26,15145,0,0,10,0,16,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423511154,False,14024,2514,26,6.5,181,52,12313,0,8,13,11,17,2,0,0,,0,0,0,0,0,0,,0,0,True,19474,3554,36,6.0,188,40,22050,1,13,8,29,11,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422304694,True,13273,2818,28,7.0,226,48,12032,1,6,1,6,13,2,0,0,,0,0,0,0,0,0,,0,0,False,15329,2439,37,6.166666666666667,212,40,8623,0,1,6,1,8,2,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6406107112,True,13028,3298,28,7.0,245,48,12952,1,3,1,3,16,3,0,0,,0,0,0,0,0,0,,0,0,False,14810,2845,38,6.333333333333333,198,44,9233,0,1,3,3,50,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6411537939,False,12381,3066,26,6.5,176,40,9478,0,5,8,9,19,2,0,0,,0,0,0,0,0,0,,0,0,True,19072,4947,37,6.166666666666667,243,44,17552,1,8,5,9,26,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421059024,True,12320,3665,28,7.0,243,60,7524,1,1,1,2,15,3,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,15626,5016,39,6.5,228,44,9216,0,1,1,1,15,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422263813,False,13539,3429,28,7.0,181,60,14178,0,6,10,5,34,3,0,0,,0,0,0,0,0,0,,0,0,True,19164,1494,37,6.166666666666667,222,40,15212,1,10,6,9,11,19,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1
0,KR_6405724893,False,12144,1044,26,6.5,206,46,10599,1,3,6,5,18,1,0,0,,0,0,0,0,0,0,,0,0,True,17898,5108,38,6.333333333333333,236,49,14440,0,6,3,12,15,2,0,0,,0,0,0,0,0,0,,0,1
0,KR_6408108475,True,14101,4041,26,6.5,181,56,12684,1,11,3,10,19,5,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1,False,17329,2769,37,6.166666666666667,233,44,11513,0,3,11,3,16,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6404109713,False,12480,3430,29,7.25,207,67,10319,1,3,6,5,18,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,18931,4901,38,6.333333333333333,224,52,14486,0,6,3,10,23,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6423925724,True,14212,4247,28,7.0,221,48,11252,1,9,3,8,15,3,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,1,False,16656,2791,36,6.0,219,44,10821,0,3,9,3,10,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421489114,True,10988,1953,26,6.5,183,59,7096,1,2,10,2,11,5,0,0,,0,0,0,0,0,0,,0,0,False,19675,3925,40,6.666666666666667,234,56,18285,0,10,2,9,19,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6417740868,True,16104,4444,26,6.5,174,59,17042,1,11,12,13,12,2,0,0,,0,0,0,0,0,0,,0,0,False,20005,3665,38,6.333333333333333,219,40,19837,0,12,11,10,13,3,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6424948928,True,14448,2783,27,6.75,191,48,15771,1,10,3,7,18,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,16221,3131,35,5.833333333333333,238,47,13775,0,3,10,5,13,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425179398,True,11814,2194,25,6.25,188,44,11661,0,3,5,6,16,6,0,0,,0,0,0,0,0,0,,0,1,False,16825,2135,37,6.166666666666667,207,32,14036,1,5,3,10,20,1,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6416761462,False,13124,1159,27,6.75,181,44,16083,0,9,8,7,15,4,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,True,19203,4608,38,6.333333333333333,187,52,15805,1,8,9,10,12,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6414974690,False,12063,2183,27,6.75,210,56,9070,0,2,2,1,14,2,0,0,,0,0,0,0,0,0,,0,1,True,15793,2873,38,6.333333333333333,214,54,8233,1,2,2,3,15,2,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6422551447,False,12006,986,27,6.75,215,55,6979,1,3,2,7,17,5,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,True,16970,3280,38,6.333333333333333,239,56,11252,0,2,3,2,12,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421973211,True,13950,2920,27,6.75,195,47,10891,0,7,7,13,14,2,0,0,,0,0,0,0,0,0,,0,0,False,18761,3661,37,6.166666666666667,218,64,17275,1,7,7,9,14,4,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,1
0,KR_6411068114,False,11617,3862,26,6.5,173,34,8651,0,2,9,4,12,2,0,0,,0,0,0,0,0,0,,0,0,True,19841,3071,38,6.333333333333333,244,44,15028,1,9,2,13,16,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424150172,False,11179,2664,26,6.5,183,52,9860,1,2,4,2,16,1,0,0,,0,0,0,0,0,0,,0,0,True,17196,2621,39,6.5,254,48,12587,0,4,2,5,16,5,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6409501340,False,11933,2643,26,6.5,202,55,11899,0,3,4,5,16,3,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,16375,2610,36,6.0,205,36,12176,1,4,3,3,14,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6413510489,True,13039,5414,26,6.5,193,44,11859,0,6,5,10,15,5,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,False,17016,4126,37,6.166666666666667,218,44,11946,1,5,6,8,14,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419324997,False,12056,1646,25,6.25,180,43,12336,1,5,6,7,21,7,0,0,,0,0,0,0,0,0,,0,0,True,17360,3370,36,6.0,217,38,15184,0,6,5,8,28,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422357131,True,13252,4322,27,6.75,174,60,8697,0,7,3,12,34,7,0,0,,0,0,0,0,0,0,,0,1,False,16880,3565,34,5.666666666666667,195,40,11773,1,3,7,6,50,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416724980,True,11614,2349,27,6.75,190,48,8679,0,3,6,2,14,3,0,0,,0,0,0,0,0,0,,0,0,False,17527,3017,38,6.333333333333333,231,46,12152,1,6,3,8,15,3,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6422911555,True,13781,4071,27,6.75,198,46,11976,1,7,8,8,16,2,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1,False,18840,2800,37,6.166666666666667,187,36,19917,0,8,7,11,17,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425006377,True,13176,2576,27,6.75,173,60,10327,0,6,4,6,13,2,0,0,,0,0,0,0,0,0,,0,1,False,16809,3679,35,5.833333333333333,203,56,11720,1,4,6,7,27,5,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6417523869,False,13011,3166,28,7.0,240,49,10994,1,3,2,2,14,6,0,0,,0,0,0,0,0,0,,0,0,True,15618,3903,37,6.166666666666667,239,48,8426,0,2,3,3,22,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419383136,False,13390,2095,25,6.25,159,48,11984,1,9,10,11,16,2,0,0,,0,0,0,0,0,0,,0,1,True,20561,3175,36,6.0,178,44,18457,0,10,9,17,16,2,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6419261115,False,11994,3154,28,7.0,205,48,11455,1,2,6,2,15,5,0,0,,0,0,0,0,0,0,,0,0,True,17325,5360,38,6.333333333333333,198,40,16547,0,6,2,7,25,3,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6418612130,False,11752,1707,25,6.25,159,32,13466,0,6,10,6,57,4,0,0,,0,0,0,0,0,0,,0,0,True,18683,1493,37,6.166666666666667,194,34,18070,1,10,6,9,34,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6415588582,False,13321,2466,26,6.5,194,42,9990,0,6,10,8,12,4,0,0,,0,0,0,0,0,0,,0,0,True,19924,4984,36,6.0,215,40,16873,1,10,6,16,30,3,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6423969569,True,15073,3238,27,6.75,213,48,14075,1,10,6,12,10,5,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,17705,2900,36,6.0,207,44,17085,0,6,10,2,17,0,0,0,,0,0,0,0,0,0,,0,1
0,KR_6415453047,False,12275,2655,27,6.75,194,52,10914,0,4,8,5,16,2,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,19021,3160,38,6.333333333333333,209,48,13097,1,8,4,11,12,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422160753,False,13186,2726,28,7.0,199,52,11342,1,8,9,6,44,2,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,19877,3782,37,6.166666666666667,210,52,16985,0,9,8,8,12,11,0,0,,0,0,0,0,0,0,,0,1
0,KR_6405861147,False,12673,1343,25,6.25,133,44,15332,1,9,11,9,18,2,0,0,,0,0,0,0,0,0,,0,0,True,20025,6170,35,5.833333333333333,201,36,23179,0,11,9,13,13,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414641647,True,13282,3157,28,7.0,215,60,11071,1,4,4,5,13,1,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,1,False,16615,1940,40,6.666666666666667,228,56,10136,0,4,4,3,18,0,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414636187,False,12590,2180,27,6.75,191,44,6802,1,5,5,6,13,3,0,0,,0,0,0,0,0,0,,0,0,True,18115,5145,38,6.333333333333333,245,48,14523,0,5,5,6,17,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422676448,True,13177,2352,27,6.75,188,52,12737,0,6,7,11,16,5,0,0,,0,0,0,0,0,0,,0,0,False,18786,3341,37,6.166666666666667,216,44,18208,1,7,6,10,18,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424706684,False,12577,2087,26,6.5,192,48,9376,0,4,14,4,14,0,0,0,,0,0,0,0,0,0,,0,0,True,20215,3480,37,6.166666666666667,220,42,16719,1,14,4,15,15,2,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6417349083,False,12030,1545,27,6.75,212,49,12179,1,3,8,4,27,4,0,0,,0,0,0,0,0,0,,0,0,True,18326,2986,39,6.5,228,41,16725,0,8,3,5,18,2,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424057877,True,12989,1954,27,6.75,185,44,14703,0,7,2,12,23,5,0,0,,0,0,0,0,0,0,,0,0,False,16393,3483,38,6.333333333333333,194,48,11485,1,2,7,2,21,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417684798,False,12760,2285,26,6.5,199,32,11621,0,6,10,6,19,4,0,0,,0,0,0,0,0,0,,0,1,True,19869,2684,38,6.333333333333333,196,51,16142,1,10,6,9,15,3,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6416870773,False,13859,2574,28,7.0,185,52,10641,0,7,6,7,17,2,0,0,,0,0,0,0,0,0,,0,1,True,17142,3146,38,6.333333333333333,200,44,14187,1,6,7,7,14,4,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
