,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6413964778,True,19943,2678,36,9.0,349,80,17512,1,6,6,6,34,10,0,0,,0,0,0,0,0,0,,0,0,False,27009,3209,49,8.166666666666666,339,83,25294,0,6,6,9,28,9,0,0,,0,0,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6424334917,True,21226,2806,38,9.5,332,71,21686,0,9,8,9,28,4,0,0,,0,0,0,0,0,0,['EARTH_DRAGON'],1,0,False,27656,2611,51,8.5,341,69,23575,1,8,9,8,43,9,1,0,BOT_LANE,1,0,0,1,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6411548788,False,20405,3760,37,9.25,315,63,26426,0,12,17,12,29,15,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,33393,3972,51,8.5,390,63,33071,1,17,12,17,32,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6410223623,True,21760,4495,36,9.0,316,73,24827,1,11,14,17,35,6,0,0,,0,0,0,0,0,0,,0,0,False,32981,6736,49,8.166666666666666,371,85,38997,0,14,11,12,33,12,1,0,BOT_LANE,1,0,0,1,0,1,['EARTH_DRAGON'],1,1
0,KR_6407820622,False,20025,70,35,8.75,307,64,19122,1,9,11,9,26,12,0,0,,0,0,0,0,0,0,,0,0,True,31146,4296,53,8.833333333333334,371,72,37798,0,11,9,19,38,9,1,0,MID_LANE,1,1,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6412889454,False,22500,1895,37,9.25,335,82,18923,1,12,11,16,27,6,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1,True,31893,5333,53,8.833333333333334,394,69,27940,0,11,12,16,59,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6415828218,False,21070,2355,36,9.0,303,68,24938,1,13,12,25,27,12,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,0,True,35182,4147,53,8.833333333333334,421,77,33311,0,12,13,24,44,13,1,0,BOT_LANE,2,0,1,1,0,0,,0,1
0,KR_6423789231,False,18637,3402,36,9.0,338,56,26842,1,4,11,8,32,8,0,0,,0,0,0,0,0,0,,0,0,True,28494,4389,51,8.5,382,59,34807,0,11,4,18,40,9,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6421021461,False,22133,4433,36,9.0,344,52,20684,0,9,7,13,30,11,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,26890,3560,49,8.166666666666666,368,83,23928,1,7,9,12,36,10,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6423939824,False,21685,2695,35,8.75,323,64,17683,1,5,10,5,38,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,27829,3383,50,8.333333333333334,348,76,26123,0,10,5,9,85,10,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6420707868,False,19381,1666,35,8.75,325,64,18623,1,6,9,6,35,11,0,0,,0,0,0,0,0,0,,0,0,True,28739,3839,52,8.666666666666666,418,72,24031,0,9,6,7,32,8,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6403395032,False,22646,2776,38,9.5,360,60,20322,1,10,6,14,27,14,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,25662,2647,50,8.333333333333334,390,50,24061,0,6,10,5,30,12,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6416237654,True,25201,2586,38,9.5,357,88,26111,0,13,11,23,31,10,1,0,BOT_LANE,2,0,0,2,0,1,"WATER_DRAGON,EARTH_DRAGON",2,1,False,29345,1920,51,8.5,358,68,29332,1,11,13,6,31,11,0,0,,1,0,1,0,0,0,,0,0
0,KR_6418192316,False,23280,3155,38,9.5,368,72,25111,1,11,8,13,35,8,1,0,BOT_LANE,1,0,0,1,0,1,"WATER_DRAGON,FIRE_DRAGON",2,1,True,27820,3605,52,8.666666666666666,406,68,24973,0,8,11,4,22,12,0,0,,0,0,0,0,0,0,,0,0
0,KR_6420356268,False,19805,1490,34,8.5,285,63,18556,1,12,9,15,31,7,0,0,,0,0,0,0,0,0,,0,0,True,30954,5369,49,8.166666666666666,375,76,23927,0,9,12,9,44,12,1,0,MID_LANE,2,1,1,0,0,1,"EARTH_DRAGON,WATER_DRAGON",2,1
0,KR_6423227740,False,19561,2891,37,9.25,372,56,15731,0,6,8,7,29,12,0,0,,0,0,0,0,0,0,,0,0,True,30062,4897,53,8.833333333333334,413,120,23065,1,8,6,11,30,11,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1
0,KR_6413527289,False,22081,3455,35,8.75,338,68,25591,1,9,16,14,29,13,0,0,,0,0,0,0,0,0,,0,0,True,34349,3474,52,8.666666666666666,388,68,34630,0,16,9,22,32,10,1,0,BOT_LANE,2,0,1,1,0,1,['CHEMTECH_DRAGON'],1,1
0,KR_6423839806,False,20915,2350,36,9.0,356,72,25810,0,7,9,8,36,8,0,0,,0,0,0,0,0,0,,0,0,True,28455,5885,53,8.833333333333334,411,72,30872,1,9,7,6,32,9,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,1
0,KR_6425238466,False,19050,2435,35,8.75,333,71,13755,1,6,7,10,37,15,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,29485,4065,50,8.333333333333334,425,84,25721,0,7,6,7,66,14,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6418277921,True,23826,3806,37,9.25,390,80,28733,1,9,9,7,42,9,1,0,BOT_LANE,1,0,0,1,0,1,['AIR_DRAGON'],1,0,False,28413,3028,53,8.833333333333334,386,60,24923,0,9,9,7,26,10,0,0,,0,0,0,0,0,0,['FIRE_DRAGON'],1,1
0,KR_6411473505,True,24835,3315,38,9.5,341,86,28284,1,15,9,13,36,17,0,0,,1,0,1,0,0,1,"FIRE_DRAGON,WATER_DRAGON",2,1,False,27835,4480,49,8.166666666666666,334,69,29379,0,9,15,17,30,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6416783681,False,22448,1958,37,9.25,351,68,20588,1,10,12,14,32,13,0,0,,0,0,0,0,0,0,,0,1,True,30793,4868,53,8.833333333333334,407,80,31723,0,12,10,18,36,9,0,0,,0,0,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,0
0,KR_6424200765,False,21692,3342,36,9.0,339,60,23149,1,10,8,7,25,10,0,0,,0,0,0,0,0,0,,0,1,True,26938,5508,52,8.666666666666666,394,79,28775,0,8,10,4,32,6,1,0,MID_LANE,1,1,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6424379613,True,26389,7019,39,9.75,364,94,26491,1,13,2,22,25,11,1,0,BOT_LANE,3,2,0,1,0,1,"FIRE_DRAGON,WATER_DRAGON",2,1,False,24920,3081,51,8.5,395,83,21072,0,2,13,1,23,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416748654,False,20290,2150,36,9.0,322,66,17874,1,7,8,6,22,7,0,0,,0,0,0,0,0,0,,0,1,True,28971,4841,49,8.166666666666666,379,63,25953,0,8,7,12,43,8,1,0,BOT_LANE,1,0,0,1,0,1,['AIR_DRAGON'],1,0
0,KR_6415508497,False,22332,2127,35,8.75,328,60,24898,1,16,16,17,21,10,0,0,,0,0,0,0,0,0,,0,0,True,31642,3582,51,8.5,381,60,35159,0,16,16,10,27,5,1,0,TOP_LANE,1,0,1,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1
0,KR_6421366417,False,18472,1767,36,9.0,306,74,18261,1,4,10,5,27,11,0,0,,0,0,0,0,0,0,,0,1,True,30758,4677,51,8.5,400,69,29614,0,10,4,12,29,10,1,0,BOT_LANE,2,0,1,1,0,1,"FIRE_DRAGON,WATER_DRAGON",2,0
0,KR_6416820629,False,19312,2992,36,9.0,367,49,18011,0,4,10,3,25,6,0,0,,0,0,0,0,0,0,,0,0,True,30777,4327,52,8.666666666666666,392,92,21771,1,10,4,11,32,8,1,0,BOT_LANE,2,1,0,1,0,1,"EARTH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6421862778,False,21566,4831,37,9.25,327,92,20793,1,9,10,9,44,10,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,True,31797,3918,50,8.333333333333334,414,68,28146,0,10,9,14,29,11,1,0,BOT_LANE,2,0,1,1,0,0,,0,0
0,KR_6419490973,False,21571,2766,36,9.0,334,68,26081,0,12,13,15,58,10,0,0,,0,0,0,0,0,0,,0,0,True,30072,5381,48,8.0,304,67,27728,1,13,12,24,26,17,1,0,BOT_LANE,1,0,0,1,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,1
0,KR_6416020688,True,21336,3301,36,9.0,297,60,24026,1,13,12,17,31,6,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,False,32712,5282,51,8.5,375,62,33567,0,12,13,10,29,9,1,0,BOT_LANE,2,0,1,1,0,0,,0,1
0,KR_6404582124,False,21908,3938,38,9.5,336,108,18028,1,4,8,1,37,8,1,0,TOP_LANE,2,0,2,0,0,0,,0,1,True,27770,3995,53,8.833333333333334,392,78,27377,0,8,4,12,24,10,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6423027938,True,25040,3075,37,9.25,308,80,26902,0,16,13,17,47,9,1,0,TOP_LANE,1,0,1,0,0,1,['AIR_DRAGON'],1,1,False,30520,3100,49,8.166666666666666,384,62,31030,1,13,16,13,25,16,0,0,,1,0,0,1,0,0,,0,0
0,KR_6415936249,True,24586,5766,38,9.5,387,90,16684,1,8,4,11,36,13,0,0,,0,0,0,0,0,0,,0,1,False,26226,1726,52,8.666666666666666,393,89,21342,0,4,8,4,31,12,1,0,MID_LANE,1,1,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6423998821,True,25220,3340,37,9.25,310,68,31869,0,20,12,25,33,11,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0,False,29302,1352,49,8.166666666666666,326,72,39238,1,12,20,8,54,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6409547732,False,21195,2495,36,9.0,319,82,20843,0,8,14,7,31,14,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,34291,4951,53,8.833333333333334,422,84,40204,1,14,8,16,49,14,1,0,MID_LANE,2,1,0,1,0,0,,0,1
0,KR_6423770189,True,20028,3908,39,9.75,378,68,20437,0,8,11,10,28,10,0,0,,0,0,0,0,0,0,,0,0,False,30516,5076,52,8.666666666666666,433,64,33293,1,11,8,14,27,7,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6419695741,True,25324,4889,38,9.5,334,66,24476,1,13,4,14,60,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,25887,2807,48,8.0,366,87,21360,0,4,13,8,34,13,0,0,,1,0,1,0,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,0
0,KR_6414510651,True,25583,2937,37,9.25,319,67,26087,1,15,7,20,25,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,25843,1958,49,8.166666666666666,341,72,31329,0,7,15,5,25,5,0,0,,1,0,1,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6421728743,True,20499,3629,38,9.5,378,68,18166,0,5,4,5,26,8,0,0,,0,0,0,0,0,0,,0,1,False,25515,2350,52,8.666666666666666,368,72,22510,1,4,5,6,25,7,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6418266317,False,21329,3779,39,9.75,355,80,15880,1,8,7,6,59,8,0,0,,0,0,0,0,0,0,,0,1,True,28541,1851,51,8.5,421,65,25734,0,7,8,12,29,12,1,0,BOT_LANE,1,0,0,1,0,1,['EARTH_DRAGON'],1,0
0,KR_6419348605,False,18406,2391,35,8.75,314,72,18648,0,6,13,9,25,6,0,0,,0,0,0,0,0,0,,0,0,True,31709,5299,50,8.333333333333334,375,83,31430,1,13,6,19,37,9,1,0,BOT_LANE,1,0,0,1,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6406968805,False,23586,4856,38,9.5,338,72,24510,1,14,10,11,28,13,0,0,,0,0,0,0,0,0,,0,0,True,28408,3113,49,8.166666666666666,371,75,29532,0,10,14,8,39,10,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1
0,KR_6417054977,False,19436,1376,34,8.5,280,73,23438,0,10,18,11,22,7,0,0,,0,0,0,0,0,0,,0,0,True,33830,3805,53,8.833333333333334,380,64,31894,1,18,10,19,29,8,1,0,BOT_LANE,1,0,0,1,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6423988454,True,23682,5402,38,9.5,380,80,26323,0,10,7,11,32,9,1,0,BOT_LANE,1,0,0,1,0,0,['FIRE_DRAGON'],1,1,False,27092,2022,51,8.5,389,52,23688,1,7,10,9,30,10,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6421955887,True,25195,1615,39,9.75,378,79,30161,1,16,4,12,23,12,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,False,25793,4354,52,8.666666666666666,365,75,25688,0,4,16,3,30,4,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6408123901,True,20725,1150,36,9.0,340,59,21284,0,10,17,12,27,9,0,0,,0,0,0,0,0,0,,0,0,False,34682,4452,53,8.833333333333334,370,84,38006,1,17,10,16,33,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6415797596,True,20906,2806,36,9.0,329,79,20301,0,7,14,8,36,11,0,0,,0,0,0,0,0,0,['EARTH_DRAGON'],1,1,False,30390,4990,52,8.666666666666666,386,76,31907,1,14,7,20,33,12,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6420856113,False,18698,1753,35,8.75,315,50,19477,1,5,12,7,39,7,0,0,,0,0,0,0,0,0,,0,0,True,30973,4427,52,8.666666666666666,416,71,34331,0,12,5,19,33,7,0,0,,0,0,0,0,0,1,"WATER_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6422027090,False,19601,4291,36,9.0,332,64,20920,0,6,17,6,37,8,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,32005,6560,50,8.333333333333334,373,84,26955,1,17,6,30,27,10,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421995351,False,21220,2199,36,9.0,333,56,21821,0,9,9,11,34,12,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,True,28968,2403,52,8.666666666666666,390,79,28677,1,9,9,9,46,8,1,0,BOT_LANE,1,0,0,1,0,0,['EARTH_DRAGON'],1,0
0,KR_6416662696,False,23806,3466,39,9.75,348,86,24337,1,12,6,15,67,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,28206,3816,52,8.666666666666666,438,66,29295,0,6,12,5,27,12,0,0,,1,0,0,1,0,1,['AIR_DRAGON'],1,0
0,KR_6423445271,True,20136,1811,34,8.5,303,60,16873,1,10,8,15,33,11,0,0,,0,0,0,0,0,0,,0,0,False,30997,3137,50,8.333333333333334,397,80,24072,0,8,10,7,56,10,1,0,MID_LANE,2,1,1,0,0,0,,0,1
0,KR_6404102924,False,22196,3271,36,9.0,334,68,28790,0,13,6,20,29,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,26682,3717,51,8.5,362,79,30719,1,6,13,6,38,11,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,0
0,KR_6420037162,False,21672,2362,36,9.0,330,91,20831,0,7,5,17,47,12,0,0,,1,0,0,1,0,1,['FIRE_DRAGON'],1,1,True,27651,3173,50,8.333333333333334,382,60,20816,1,5,7,6,41,15,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6415360856,True,23960,2860,40,10.0,361,88,22714,1,16,3,18,31,13,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,1,False,26334,4374,49,8.166666666666666,375,88,23035,0,3,16,2,34,14,1,0,MID_LANE,1,1,0,0,0,0,,0,0
0,KR_6424570879,True,20336,3656,36,9.0,267,87,20694,1,10,7,15,26,10,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,29460,4250,51,8.5,461,76,29527,0,7,10,9,26,13,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424865423,False,22326,1986,36,9.0,360,52,18892,0,9,8,15,28,10,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,27930,2705,51,8.5,384,92,25986,1,8,9,6,32,8,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6423203349,True,22183,1557,35,8.75,308,71,19252,1,9,5,13,28,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,27478,4888,51,8.5,413,90,20719,0,5,9,7,29,13,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6415593419,False,20383,2558,38,9.5,315,88,21962,0,9,10,10,31,13,0,0,,0,0,0,0,0,0,,0,0,True,30889,3959,51,8.5,417,75,27285,1,10,9,11,31,13,1,0,BOT_LANE,1,0,0,1,0,1,['WATER_DRAGON'],1,1
0,KR_6406991883,False,19523,2138,36,9.0,299,79,18380,1,8,10,9,31,4,0,0,,0,0,0,0,0,0,['AIR_DRAGON'],1,0,True,31193,4353,54,9.0,365,84,38114,0,10,8,13,25,8,1,0,TOP_LANE,1,0,1,0,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6425177948,False,20609,3369,36,9.0,336,63,23239,0,7,9,8,34,13,0,0,,0,0,0,0,0,0,,0,0,True,30354,3169,51,8.5,377,77,25398,1,9,7,6,36,9,1,0,MID_LANE,2,1,0,1,0,1,['FIRE_DRAGON'],1,1
0,KR_6415159940,True,26997,5472,40,10.0,349,79,33529,1,24,12,19,25,8,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,30526,3901,50,8.333333333333334,310,64,33776,0,12,24,16,27,7,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6415526166,True,22284,2169,37,9.25,378,82,20068,0,9,9,12,36,13,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,29425,2065,51,8.5,384,82,22461,1,9,9,10,32,16,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6419238522,False,21022,1727,38,9.5,359,67,16717,0,7,9,4,31,12,0,0,,1,0,1,0,0,0,,0,0,True,30146,2845,52,8.666666666666666,418,65,28154,1,9,7,14,87,14,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,EARTH_DRAGON",2,1
0,KR_6418240627,False,19830,1870,37,9.25,353,56,18923,0,4,8,4,39,7,0,0,,0,0,0,0,0,0,,0,0,True,29236,2366,50,8.333333333333334,387,71,21217,1,8,4,9,25,5,1,0,MID_LANE,2,2,0,0,0,1,['EARTH_DRAGON'],1,1
0,KR_6400340687,True,23618,3838,36,9.0,314,76,28279,1,14,7,23,23,8,1,0,MID_LANE,1,1,0,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,1,False,27616,2316,50,8.333333333333334,369,70,24109,0,7,14,11,28,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6418701476,True,22902,3621,38,9.5,334,87,26160,0,11,8,23,29,12,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,1,False,26836,2611,48,8.0,351,76,23705,1,8,11,11,32,10,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422480154,True,25561,5776,39,9.75,386,62,26374,1,19,8,15,32,13,1,0,MID_LANE,3,1,1,1,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,0,False,29531,3636,50,8.333333333333334,336,86,28605,0,8,19,10,28,8,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424936366,False,21423,1438,36,9.0,331,64,18841,0,9,11,12,30,11,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,29583,1798,51,8.5,364,80,33484,1,11,9,9,31,5,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6404726891,True,22837,1202,36,9.0,343,83,16650,0,8,8,11,36,6,1,0,BOT_LANE,2,0,1,1,0,0,,0,1,False,27260,3425,50,8.333333333333334,362,64,25373,1,8,8,8,26,8,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6423319640,True,20010,2635,37,9.25,361,74,20916,0,7,8,8,64,14,0,0,,0,0,0,0,0,0,['WATER_DRAGON'],1,0,False,29932,5552,51,8.5,391,88,31063,1,8,7,14,39,13,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6417096370,False,21198,2558,37,9.25,363,95,22470,0,7,9,8,28,9,0,0,,0,0,0,0,0,0,,0,1,True,28523,2593,51,8.5,413,67,25524,1,9,7,13,34,7,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6415587516,True,22095,880,36,9.0,340,76,27395,1,11,8,16,53,5,0,0,,0,0,0,0,0,0,,0,1,False,29446,2411,53,8.833333333333334,384,64,36780,0,8,11,10,25,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414754553,True,25345,4625,36,9.0,327,78,26797,1,14,7,23,29,12,1,0,BOT_LANE,2,0,0,2,0,0,['CHEMTECH_DRAGON'],1,1,False,27096,3096,48,8.0,346,65,25381,0,7,14,10,34,9,0,0,,1,0,1,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6415310037,False,21820,2735,34,8.5,320,68,28100,1,12,18,20,27,6,0,0,,0,0,0,0,0,0,,0,1,True,34196,5016,51,8.5,380,52,35975,0,18,12,26,27,6,1,0,BOT_LANE,1,0,0,1,0,1,"EARTH_DRAGON,AIR_DRAGON",2,0
0,KR_6414098083,False,19894,1674,37,9.25,338,62,24800,0,8,11,8,26,13,0,0,,0,0,0,0,0,0,,0,1,True,30843,2543,51,8.5,434,41,27682,1,11,8,17,28,10,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421894849,False,18345,2080,35,8.75,288,63,13541,0,8,15,7,22,9,0,0,,0,0,0,0,0,0,,0,0,True,35267,4752,53,8.833333333333334,399,92,32064,1,15,8,14,41,6,1,0,BOT_LANE,2,0,1,1,0,1,['FIRE_DRAGON'],1,1
0,KR_6423278107,False,23118,3813,36,9.0,365,52,25221,1,13,7,13,27,7,1,0,BOT_LANE,1,0,0,1,0,0,['AIR_DRAGON'],1,0,True,28139,3909,51,8.5,365,64,24901,0,7,13,10,22,6,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,1
0,KR_6425257139,False,21851,3506,35,8.75,328,76,23044,1,7,10,11,29,4,0,0,,1,0,1,0,0,0,,0,0,True,29014,3654,50,8.333333333333334,332,79,21807,0,10,7,16,242,7,1,0,TOP_LANE,1,0,1,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6414401298,False,22549,2494,37,9.25,348,59,25027,1,14,9,15,25,8,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,31338,3293,50,8.333333333333334,350,71,37148,0,9,14,12,24,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6424462262,True,22471,3046,37,9.25,348,59,23705,1,10,8,21,38,31,0,0,,0,0,0,0,0,0,,0,1,False,27723,2793,49,8.166666666666666,372,64,29435,0,8,10,8,87,9,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6407115719,False,17060,2640,33,8.25,242,85,14094,1,3,11,4,40,15,0,0,,0,0,0,0,0,0,,0,0,True,30909,4049,55,9.166666666666666,485,90,28376,0,11,3,11,36,10,1,0,MID_LANE,1,1,0,0,0,1,['EARTH_DRAGON'],1,1
0,KR_6419441784,False,21846,3321,38,9.5,373,71,17460,0,9,7,11,30,15,0,0,,0,0,0,0,0,0,,0,1,True,29161,3506,51,8.5,433,68,28556,1,7,9,12,36,9,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,0
0,KR_6421876121,True,25179,2024,38,9.5,338,71,25797,1,15,8,21,65,13,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,27769,2624,50,8.333333333333334,356,64,34049,0,8,15,10,29,10,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416860586,False,18843,1643,34,8.5,302,59,19337,0,4,22,3,23,13,0,0,,0,0,0,0,0,0,,0,0,True,37246,8332,53,8.833333333333334,383,52,43099,1,22,4,27,33,7,1,0,MID_LANE,2,1,1,0,0,1,"AIR_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6416819835,True,20992,2172,38,9.5,410,72,15920,0,5,4,9,36,11,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,27486,2996,53,8.833333333333334,423,84,15337,1,4,5,10,36,10,0,0,,0,0,0,0,0,0,['FIRE_DRAGON'],1,1
0,KR_6417709902,True,24085,3360,37,9.25,370,55,24860,1,13,9,13,30,11,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,27738,1918,50,8.333333333333334,380,67,21190,0,9,13,10,32,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419492117,True,21296,3046,37,9.25,271,84,23191,0,16,8,22,85,12,0,0,,0,0,0,0,0,0,['FIRE_DRAGON'],1,0,False,30060,2025,48,8.0,358,60,30506,1,8,16,8,26,8,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6420587685,True,19852,1817,34,8.5,235,96,19717,1,5,9,9,29,10,0,0,,0,0,0,0,0,0,,0,1,False,28993,4038,51,8.5,459,68,23417,0,9,5,7,32,8,1,0,TOP_LANE,1,0,1,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,0
0,KR_6414718799,False,19314,3059,36,9.0,322,72,16127,0,9,8,14,37,19,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,29472,4087,50,8.333333333333334,409,64,27412,1,8,9,9,42,15,0,0,,0,0,0,0,0,0,,0,1
0,KR_6422876116,True,23695,3370,37,9.25,303,68,19601,1,14,7,14,34,8,1,0,BOT_LANE,1,0,0,1,0,1,['FIRE_DRAGON'],1,1,False,28683,2124,50,8.333333333333334,383,66,26369,0,7,14,12,36,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416080777,False,22365,3150,37,9.25,354,67,17552,0,10,7,11,27,6,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,28003,3973,50,8.333333333333334,389,62,27801,1,7,10,10,41,9,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6413462112,True,26093,1558,37,9.25,310,52,32321,1,20,13,28,59,10,1,0,BOT_LANE,1,0,0,1,0,1,['CHEMTECH_DRAGON'],1,0,False,30686,6231,48,8.0,339,72,38441,0,13,20,20,28,14,0,0,,0,0,0,0,0,0,,0,1
