,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6420356268,False,44990,1501,56,14.0,605,115,72273,1,29,28,46,125,43,0,0,,0,0,0,0,0,0,,0,0,True,72443,8231,85,14.166666666666666,766,211,91826,0,28,29,46,162,70,1,1,MID_LANE,10,5,1,4,2,1,"EARTH_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,2
0,KR_6423227740,False,24901,2041,44,11.0,472,80,22855,0,7,15,9,42,18,0,0,,0,0,0,0,0,0,,0,0,True,42316,7456,64,10.666666666666666,555,164,38062,1,15,7,23,47,21,1,0,BOT_LANE,2,1,0,1,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,2
0,KR_6413527289,False,42627,2424,54,13.5,584,116,87393,1,19,41,36,61,30,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,0,True,71080,5658,86,14.333333333333334,664,181,115528,0,41,19,67,63,25,1,1,BOT_LANE,9,3,2,4,1,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,2
0,KR_6423839806,False,54318,3078,62,15.5,660,143,107598,0,28,38,69,96,42,0,0,,7,4,1,2,0,0,,0,1,True,74928,5587,93,15.5,770,176,131879,1,38,28,63,106,44,1,1,BOT_LANE,7,3,2,2,1,1,"FIRE_DRAGON,CHEMTECH_DRAGON,WATER_DRAGON,WATER_DRAGON",4,1
0,KR_6425238466,False,24375,3705,41,10.25,438,79,20718,1,8,15,15,50,21,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,True,45625,3520,64,10.666666666666666,570,128,48169,0,15,8,23,96,20,1,1,TOP_LANE,8,3,3,2,1,0,AIR_DRAGON,1,2
0,KR_6418277921,True,42941,5808,53,13.25,584,124,77283,1,27,17,37,72,21,1,0,BOT_LANE,6,2,1,3,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,1,False,45726,3997,72,12.0,584,71,54466,0,17,27,22,49,21,0,0,,1,0,1,0,0,0,FIRE_DRAGON,1,1
0,KR_6411473505,True,43378,2569,52,13.0,524,150,75517,1,31,14,39,61,23,0,1,,9,5,2,2,2,1,"FIRE_DRAGON,WATER_DRAGON,EARTH_DRAGON",3,2,False,45367,2993,68,11.333333333333334,526,97,58317,0,14,31,25,48,23,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6416783681,False,39269,1500,51,12.75,606,132,49370,1,14,29,17,58,23,0,0,,3,1,1,1,0,0,,0,2,True,59308,7306,78,13.0,687,147,77867,0,29,14,48,65,17,1,1,BOT_LANE,8,4,1,3,1,1,"AIR_DRAGON,CHEMTECH_DRAGON,EARTH_DRAGON",3,0
0,KR_6424200765,False,54599,2476,64,16.0,767,155,94094,1,27,27,36,73,50,0,1,,2,1,1,0,1,0,"CHEMTECH_DRAGON,WATER_DRAGON",2,2,True,76167,8462,97,16.166666666666668,931,215,105155,0,27,27,39,120,41,1,0,MID_LANE,13,8,2,3,1,1,"FIRE_DRAGON,WATER_DRAGON",2,0
0,KR_6424379613,True,39591,4652,50,12.5,514,140,52717,1,21,6,31,54,26,1,0,BOT_LANE,7,3,1,3,0,1,"FIRE_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON",3,2,False,38775,2795,66,11.0,569,111,39140,0,6,21,11,51,23,0,1,,1,0,1,0,1,0,,0,0
0,KR_6416748654,False,32999,3131,49,12.25,500,90,37632,1,14,21,15,42,19,0,0,,1,1,0,0,0,0,,0,1,True,49167,2092,72,12.0,577,119,68309,0,21,14,32,88,18,1,0,BOT_LANE,4,1,2,1,0,1,"AIR_DRAGON,FIRE_DRAGON",2,1
0,KR_6415508497,False,37605,431,50,12.5,532,115,53055,1,22,32,23,47,23,0,0,,1,0,0,1,0,0,WATER_DRAGON,1,0,True,60632,6249,77,12.833333333333334,642,128,80705,0,32,22,31,61,21,1,1,TOP_LANE,8,5,2,1,1,1,"HEXTECH_DRAGON,AIR_DRAGON",2,2
0,KR_6421366417,False,31918,1868,50,12.5,521,126,38152,1,7,19,10,41,27,0,0,,0,0,0,0,0,0,,0,1,True,54664,7774,74,12.333333333333334,659,126,53517,0,19,7,36,56,16,1,1,BOT_LANE,12,6,2,4,2,1,"FIRE_DRAGON,WATER_DRAGON,EARTH_DRAGON",3,1
0,KR_6416820629,False,21114,1259,38,9.5,393,53,23283,0,4,14,3,29,9,0,0,,1,0,1,0,0,0,,0,0,True,35566,6171,55,9.166666666666666,438,100,31136,1,14,4,17,37,10,1,0,BOT_LANE,3,1,1,1,0,1,"EARTH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6421862778,False,46076,2043,56,14.0,679,140,79543,1,18,33,27,115,29,0,0,,1,0,0,1,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,2,True,72772,7518,92,15.333333333333334,814,186,93630,0,33,18,48,79,46,1,1,BOT_LANE,11,4,4,3,1,0,"AIR_DRAGON,AIR_DRAGON",2,0
0,KR_6419490973,False,54869,2282,63,15.75,801,180,115175,0,24,43,38,166,45,0,1,,6,4,1,1,1,0,,0,0,True,82472,12896,95,15.833333333333334,764,162,120550,1,43,24,90,102,62,1,0,BOT_LANE,9,5,3,1,2,1,"HEXTECH_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON,ELDER_DRAGON",5,2
0,KR_6416020688,True,49517,4738,60,15.0,606,144,70214,1,28,18,53,77,28,0,1,,5,4,0,1,1,1,FIRE_DRAGON,1,1,False,58669,3042,78,13.0,706,145,82235,0,18,28,22,70,31,1,0,BOT_LANE,5,2,2,1,0,0,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1
0,KR_6404582124,False,52843,3526,64,16.0,714,192,98192,1,17,32,16,107,32,1,0,TOP_LANE,6,1,3,2,0,0,,0,1,True,68360,5157,89,14.833333333333334,753,185,124079,0,32,17,64,80,38,0,1,,8,5,0,3,2,1,"CHEMTECH_DRAGON,WATER_DRAGON,AIR_DRAGON,AIR_DRAGON",4,1
0,KR_6423027938,True,53934,5137,59,14.75,598,156,97613,0,35,28,46,128,28,1,1,TOP_LANE,8,4,1,3,2,1,"AIR_DRAGON,EARTH_DRAGON,CHEMTECH_DRAGON",3,2,False,65498,3097,83,13.833333333333334,730,158,107972,1,28,35,43,59,36,0,0,,5,2,2,1,0,0,,0,0
0,KR_6415936249,True,52358,5574,61,15.25,701,181,64493,1,23,15,47,84,36,0,1,,6,4,1,1,1,0,CHEMTECH_DRAGON,1,2,False,54542,4523,81,13.5,703,153,72133,0,15,23,30,78,39,1,0,MID_LANE,7,2,2,3,1,1,"HEXTECH_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON",3,0
0,KR_6423998821,True,44828,8658,52,13.0,464,120,74766,0,41,19,59,51,24,0,1,,9,5,1,3,2,1,"EARTH_DRAGON,FIRE_DRAGON",2,1,False,44930,2170,63,10.5,484,88,74918,1,19,41,21,82,8,1,0,TOP_LANE,2,0,2,0,0,0,,0,1
0,KR_6409547732,False,33805,1431,46,11.5,446,102,39208,0,16,28,19,52,20,0,0,,1,0,1,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,0,True,53293,8653,70,11.666666666666666,593,128,74923,1,28,16,37,73,23,1,1,MID_LANE,10,5,2,3,1,0,,0,2
0,KR_6423770189,True,44237,5005,58,14.5,602,116,68475,0,24,20,48,60,22,0,1,,4,2,2,0,1,0,WATER_DRAGON,1,1,False,53772,3508,74,12.333333333333334,685,128,75242,1,20,24,25,58,21,1,0,TOP_LANE,10,5,3,2,0,1,"AIR_DRAGON,EARTH_DRAGON",2,1
0,KR_6419695741,True,33425,5385,45,11.25,436,99,41143,1,19,4,25,89,15,1,0,TOP_LANE,3,1,1,1,0,0,WATER_DRAGON,1,1,False,33178,3473,56,9.333333333333334,485,102,32365,0,4,19,8,55,16,0,0,,1,0,1,0,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6414510651,True,44415,3487,53,13.25,482,151,64731,1,33,13,48,53,13,1,0,BOT_LANE,6,4,0,2,0,0,"FIRE_DRAGON,AIR_DRAGON",2,2,False,42742,3388,65,10.833333333333334,508,92,62213,0,13,33,16,51,16,0,1,,3,0,3,0,1,1,CHEMTECH_DRAGON,1,0
0,KR_6421728743,True,35083,1763,53,13.25,544,109,45748,0,15,12,22,45,21,0,0,,2,1,1,0,0,0,,0,1,False,41391,2852,68,11.333333333333334,535,103,53679,1,12,15,17,46,14,1,0,BOT_LANE,2,0,1,1,0,1,"FIRE_DRAGON,WATER_DRAGON",2,1
0,KR_6418266317,False,26764,1319,43,10.75,446,100,21857,1,9,15,6,77,12,0,0,,1,0,0,1,0,0,,0,1,True,39975,7495,63,10.5,541,89,45951,0,15,9,25,39,17,1,0,BOT_LANE,4,2,1,1,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,1
0,KR_6419348605,False,28550,605,45,11.25,452,92,40738,0,12,27,20,46,15,0,0,,0,0,0,0,0,0,,0,0,True,50386,4388,67,11.166666666666666,535,123,65426,1,27,12,43,60,18,1,1,BOT_LANE,6,2,3,1,1,1,"HEXTECH_DRAGON,WATER_DRAGON",2,2
0,KR_6406968805,False,38795,1850,53,13.25,585,149,43217,1,18,19,15,54,24,1,0,BOT_LANE,3,1,1,1,0,0,EARTH_DRAGON,1,0,True,52312,5373,76,12.666666666666666,648,133,55832,0,19,18,20,76,29,0,0,,5,1,2,2,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,2
0,KR_6417054977,False,23179,2396,39,9.75,340,89,32170,0,11,27,11,28,12,0,0,,0,0,0,0,0,0,,0,0,True,45091,4746,61,10.166666666666666,483,96,48066,1,27,11,25,42,13,1,0,BOT_LANE,4,2,1,1,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1
0,KR_6423988454,True,27375,6730,43,10.75,425,106,32052,0,12,7,15,36,10,1,0,BOT_LANE,2,1,0,1,0,0,FIRE_DRAGON,1,2,False,30275,2950,55,9.166666666666666,431,58,27265,1,7,12,9,34,11,0,0,,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
0,KR_6421955887,True,37164,5564,51,12.75,538,131,45595,1,23,4,21,40,19,0,1,,4,2,0,2,1,1,"FIRE_DRAGON,WATER_DRAGON",2,1,False,34920,3440,60,10.0,490,83,42211,0,4,23,3,43,7,1,0,MID_LANE,4,1,2,1,0,0,,0,1
0,KR_6408123901,True,47119,9495,58,14.5,588,132,75596,0,35,29,52,65,26,0,1,,9,4,2,3,1,0,FIRE_DRAGON,1,1,False,62704,3890,79,13.166666666666666,589,146,98905,1,29,35,31,70,21,1,0,TOP_LANE,4,0,1,3,0,1,CHEMTECH_DRAGON,1,1
0,KR_6415797596,True,51821,6763,63,15.75,683,168,75738,0,25,20,40,105,41,0,0,,1,0,0,1,1,0,"EARTH_DRAGON,CHEMTECH_DRAGON",2,1,False,63783,3511,78,13.0,757,145,84087,1,20,25,34,79,43,1,1,MID_LANE,14,8,2,4,1,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6420856113,False,30819,2364,46,11.5,495,83,39120,1,8,22,13,76,19,0,0,,1,0,0,1,0,0,,0,0,True,54452,9377,73,12.166666666666666,616,131,64633,0,22,8,37,58,19,1,1,BOT_LANE,8,3,4,1,1,1,"WATER_DRAGON,CHEMTECH_DRAGON,AIR_DRAGON",3,2
0,KR_6422027090,False,48332,1873,60,15.0,640,140,84174,0,24,35,47,130,36,0,0,,4,1,2,1,0,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON",2,1,True,69087,5026,83,13.833333333333334,686,183,100382,1,35,24,68,72,40,1,1,BOT_LANE,8,5,2,1,1,0,WATER_DRAGON,1,1
0,KR_6421995351,False,43519,1496,55,13.75,621,120,60724,0,17,23,36,84,20,0,0,,1,1,0,0,0,1,"AIR_DRAGON,HEXTECH_DRAGON",2,1,True,62875,5851,82,13.666666666666666,690,185,86323,1,23,17,36,110,32,1,1,BOT_LANE,13,6,3,4,2,0,"EARTH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6416662696,False,54488,3375,63,15.75,660,213,96501,1,29,26,55,177,49,1,1,BOT_LANE,6,2,1,3,1,0,"FIRE_DRAGON,CHEMTECH_DRAGON",2,2,True,74258,7892,91,15.166666666666666,938,169,122732,0,26,29,42,89,60,0,0,,10,5,2,3,1,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,0
0,KR_6423445271,True,33410,4270,46,11.5,421,116,37671,1,22,9,51,51,18,0,0,,4,2,1,1,0,1,FIRE_DRAGON,1,1,False,41492,4072,62,10.333333333333334,540,104,42817,0,9,22,8,88,15,1,0,MID_LANE,3,1,1,1,0,0,,0,1
0,KR_6404102924,False,31086,3397,44,11.0,427,88,45191,0,18,21,30,44,17,1,0,BOT_LANE,1,0,0,1,0,0,,0,2,True,46163,3953,67,11.166666666666666,505,146,64638,1,21,18,31,92,19,0,0,,3,1,1,1,0,1,"HEXTECH_DRAGON,WATER_DRAGON,EARTH_DRAGON",3,0
0,KR_6420037162,False,65491,3175,67,16.75,671,217,155083,0,41,38,103,204,56,0,1,,5,2,2,1,2,1,"FIRE_DRAGON,WATER_DRAGON,EARTH_DRAGON,EARTH_DRAGON",4,2,True,92930,6336,103,17.166666666666668,931,193,178535,1,38,41,67,157,70,1,0,TOP_LANE,15,7,4,4,2,0,EARTH_DRAGON,1,0
0,KR_6415360856,True,27258,1763,42,10.5,391,92,27962,1,20,3,25,36,15,0,0,,1,0,0,1,0,1,"WATER_DRAGON,AIR_DRAGON",2,1,False,29353,2638,51,8.5,407,91,27802,0,3,20,2,35,14,1,0,MID_LANE,1,1,0,0,0,0,,0,0
0,KR_6424570879,True,51868,5730,63,15.75,508,167,88147,1,38,24,92,88,38,0,1,,4,2,0,2,1,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,False,76051,5138,89,14.833333333333334,1015,204,131407,0,24,38,37,73,47,1,0,BOT_LANE,5,2,1,2,0,0,"FIRE_DRAGON,FIRE_DRAGON",2,1
0,KR_6424865423,False,44496,2087,57,14.25,657,137,56799,0,19,20,28,79,28,1,0,TOP_LANE,4,2,1,1,0,0,AIR_DRAGON,1,2,True,57994,7321,81,13.5,733,178,79996,1,20,19,32,77,34,0,1,,6,5,0,1,1,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,0
0,KR_6423203349,True,37421,1126,50,12.5,485,125,58035,1,19,10,36,48,18,1,0,BOT_LANE,2,1,0,1,0,0,HEXTECH_DRAGON,1,2,False,42175,2095,67,11.166666666666666,602,125,43195,0,10,19,19,41,21,0,0,,1,0,1,0,0,1,AIR_DRAGON,1,0
0,KR_6415593419,False,43717,1389,57,14.25,670,167,70227,0,17,30,27,74,33,0,0,,1,0,1,0,0,0,,0,0,True,68254,5430,85,14.166666666666666,787,150,89766,1,30,17,48,67,37,1,1,BOT_LANE,12,5,3,4,3,1,"WATER_DRAGON,AIR_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,2
0,KR_6406991883,False,32758,1688,47,11.75,496,119,39247,1,13,26,19,69,14,0,0,,3,0,2,1,0,0,AIR_DRAGON,1,0,True,55360,5865,73,12.166666666666666,566,124,81086,0,26,13,42,54,24,1,0,TOP_LANE,6,2,1,3,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,2
0,KR_6425177948,False,52744,1467,63,15.75,838,150,97231,0,19,31,24,98,60,0,0,,1,1,0,0,0,0,,0,0,True,80601,9475,98,16.333333333333332,881,248,108343,1,31,19,37,113,47,1,1,MID_LANE,11,5,3,3,1,1,"FIRE_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON,ELDER_DRAGON",5,2
0,KR_6415159940,True,40376,3803,50,12.5,500,119,64435,1,34,17,31,42,19,0,1,,5,2,1,2,1,1,"WATER_DRAGON,EARTH_DRAGON",2,0,False,47350,3781,66,11.0,470,104,56481,0,17,34,28,50,15,1,0,MID_LANE,3,2,0,1,0,0,,0,2
0,KR_6415526166,True,57690,9432,65,16.25,741,213,87017,0,27,20,60,108,50,0,1,,9,4,2,3,2,1,"AIR_DRAGON,FIRE_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,1,False,64154,4550,83,13.833333333333334,784,142,92250,1,20,27,37,82,60,1,0,BOT_LANE,5,2,2,1,1,0,,0,1
0,KR_6419238522,False,39414,2985,52,13.0,553,118,65454,0,19,25,33,79,31,0,0,,1,0,1,0,0,0,CHEMTECH_DRAGON,1,0,True,61100,8302,81,13.5,675,161,98000,1,25,19,59,197,42,1,1,BOT_LANE,8,4,1,3,1,1,"AIR_DRAGON,EARTH_DRAGON,CHEMTECH_DRAGON",3,2
0,KR_6418240627,False,47214,924,60,15.0,714,136,72374,0,17,27,29,117,37,0,0,,2,1,1,0,0,0,HEXTECH_DRAGON,1,0,True,67938,4464,87,14.5,767,198,88081,1,27,17,47,83,29,1,1,MID_LANE,11,4,3,4,1,1,"EARTH_DRAGON,CHEMTECH_DRAGON,HEXTECH_DRAGON",3,2
0,KR_6400340687,True,62007,3836,67,16.75,638,213,111225,1,37,24,83,94,33,1,1,MID_LANE,7,4,1,2,2,1,"WATER_DRAGON,HEXTECH_DRAGON,EARTH_DRAGON,EARTH_DRAGON,ELDER_DRAGON",5,2,False,71200,3152,89,14.833333333333334,786,178,104077,0,24,37,52,80,24,0,0,,6,3,2,1,0,0,,0,0
0,KR_6418701476,True,43734,4749,53,13.25,541,135,59632,0,23,13,53,54,23,1,1,BOT_LANE,6,4,0,2,1,1,"HEXTECH_DRAGON,WATER_DRAGON,FIRE_DRAGON",3,1,False,44512,2762,66,11.0,534,120,51795,1,13,23,19,47,20,0,0,,3,0,2,1,0,0,,0,1
0,KR_6422480154,True,42543,1884,55,13.75,581,138,49089,1,28,11,22,44,18,1,1,MID_LANE,9,4,3,2,3,1,"EARTH_DRAGON,CHEMTECH_DRAGON,HEXTECH_DRAGON",3,1,False,45892,3413,68,11.333333333333334,573,122,46258,0,11,28,14,44,13,0,0,,3,1,1,1,0,0,,0,1
0,KR_6424936366,False,39574,2045,52,13.0,546,126,63867,0,19,34,28,74,28,1,0,BOT_LANE,2,0,1,1,0,0,FIRE_DRAGON,1,1,True,66228,7910,85,14.166666666666666,653,172,114316,1,34,19,47,78,33,0,1,,10,5,2,3,2,1,"AIR_DRAGON,WATER_DRAGON,FIRE_DRAGON",3,1
0,KR_6404726891,True,48584,10405,58,14.5,603,182,70492,0,26,13,52,70,21,1,1,BOT_LANE,5,1,1,3,1,0,WATER_DRAGON,1,1,False,48707,2852,72,12.0,590,112,77944,1,13,26,23,58,20,0,0,,4,3,1,0,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,1
0,KR_6423319640,True,59179,6177,70,17.5,806,196,114362,0,27,21,60,208,55,0,0,,4,2,2,0,1,0,"WATER_DRAGON,EARTH_DRAGON",2,0,False,75235,3765,93,15.5,894,241,138666,1,21,27,47,121,61,1,1,MID_LANE,9,2,4,3,1,1,"AIR_DRAGON,EARTH_DRAGON,EARTH_DRAGON",3,2
0,KR_6417096370,False,36354,1778,51,12.75,577,155,57594,0,12,26,16,66,15,0,0,,1,1,0,0,0,0,AIR_DRAGON,1,1,True,57046,7201,79,13.166666666666666,671,123,79250,1,26,12,44,63,19,1,1,BOT_LANE,10,5,3,2,2,1,"FIRE_DRAGON,EARTH_DRAGON",2,1
0,KR_6415587516,True,58408,4775,68,17.0,737,223,110353,1,36,22,68,174,37,1,1,MID_LANE,5,3,1,1,1,1,"HEXTECH_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON",3,2,False,70013,4333,88,14.666666666666666,859,159,109309,0,22,36,31,76,57,0,0,,8,4,1,3,0,0,,0,0
0,KR_6414754553,True,27746,3746,39,9.75,351,78,30571,1,16,8,27,30,13,1,0,BOT_LANE,3,1,0,2,0,0,CHEMTECH_DRAGON,1,1,False,30150,4100,49,8.166666666666666,375,67,30250,0,8,16,13,34,9,0,0,,2,0,2,0,0,1,FIRE_DRAGON,1,0
0,KR_6415310037,False,29634,2234,43,10.75,424,83,38776,1,15,30,24,44,12,0,0,,1,0,0,1,0,0,,0,1,True,52227,7042,67,11.166666666666666,561,103,62437,0,30,15,45,40,11,1,1,BOT_LANE,8,5,1,2,1,1,"EARTH_DRAGON,AIR_DRAGON",2,1
0,KR_6414098083,False,42974,2090,57,14.25,642,135,71994,0,18,28,25,64,32,0,0,,2,0,1,1,0,0,,0,1,True,65046,4257,82,13.666666666666666,736,116,90075,1,28,18,50,85,27,1,1,BOT_LANE,9,5,1,3,2,1,WATER_DRAGON,1,1
0,KR_6421894849,False,34388,1618,51,12.75,507,86,37059,0,19,28,24,49,15,0,0,,0,0,0,0,0,0,,0,0,True,59587,6567,77,12.833333333333334,572,154,73564,1,28,19,37,75,12,1,1,BOT_LANE,11,5,3,3,3,1,"FIRE_DRAGON,AIR_DRAGON,CHEMTECH_DRAGON",3,2
0,KR_6423278107,False,47596,1097,57,14.25,678,163,85703,1,26,28,42,69,30,1,0,BOT_LANE,4,2,1,1,0,0,"AIR_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",3,1,True,66329,10867,87,14.5,710,135,89646,0,28,26,53,54,22,0,1,,8,3,2,3,1,1,EARTH_DRAGON,1,1
0,KR_6425257139,False,28561,2366,42,10.5,457,92,31572,1,7,20,11,35,14,0,0,,2,0,1,1,0,0,,0,0,True,43554,5699,62,10.333333333333334,457,103,42671,0,20,7,36,281,11,1,0,TOP_LANE,6,2,3,1,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,2
0,KR_6414401298,False,73576,2361,71,17.75,930,200,166046,1,42,48,66,121,61,0,1,,8,3,3,2,1,1,"AIR_DRAGON,HEXTECH_DRAGON,HEXTECH_DRAGON",3,0,True,104335,8411,105,17.5,1059,274,193629,0,48,42,95,123,73,1,0,TOP_LANE,10,5,2,3,2,0,"CHEMTECH_DRAGON,HEXTECH_DRAGON,HEXTECH_DRAGON",3,2
0,KR_6424462262,True,49331,8517,58,14.5,572,120,88485,1,31,24,70,86,56,1,1,MID_LANE,4,3,1,0,1,0,HEXTECH_DRAGON,1,2,False,58271,4012,79,13.166666666666666,648,135,102625,0,24,31,43,192,29,0,0,,8,3,2,3,0,1,"EARTH_DRAGON,AIR_DRAGON",2,0
0,KR_6407115719,False,30642,1542,47,11.75,425,101,34093,1,9,24,16,76,29,0,0,,1,0,0,1,0,0,AIR_DRAGON,1,0,True,63419,5764,83,13.833333333333334,804,194,68396,0,24,9,39,75,24,1,1,MID_LANE,10,4,3,3,3,1,EARTH_DRAGON,1,2
0,KR_6419441784,False,34985,1591,51,12.75,569,123,43187,0,15,21,23,59,31,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,56822,6697,76,12.666666666666666,677,128,70566,1,21,15,49,68,20,0,0,,7,3,2,2,0,1,"CHEMTECH_DRAGON,WATER_DRAGON,FIRE_DRAGON",3,1
0,KR_6421876121,True,44415,1376,57,14.25,580,148,57665,1,28,15,31,118,26,1,0,MID_LANE,3,2,1,0,0,1,EARTH_DRAGON,1,1,False,48200,2390,70,11.666666666666666,589,107,65454,0,15,28,21,59,25,0,0,,5,1,1,3,0,0,,0,1
0,KR_6416860586,False,20145,1445,36,9.0,329,63,19568,0,4,22,3,27,13,0,0,,0,0,0,0,0,0,,0,0,True,39385,2135,57,9.5,423,59,43174,1,22,4,27,37,9,1,0,MID_LANE,2,1,1,0,0,1,"AIR_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6416819835,True,44416,5137,60,15.0,657,127,55584,0,23,10,50,77,32,0,1,,5,4,1,0,1,1,WATER_DRAGON,1,1,False,48684,1908,72,12.0,657,123,58573,1,10,23,19,85,28,1,0,TOP_LANE,5,2,1,2,0,0,"FIRE_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6417709902,True,51310,7648,60,15.0,598,159,101247,1,36,23,69,81,29,1,1,BOT_LANE,6,4,1,1,1,1,"FIRE_DRAGON,CHEMTECH_DRAGON",2,2,False,57666,3562,78,13.0,652,127,87742,0,23,36,37,66,29,0,0,,4,2,1,1,0,0,,0,0
0,KR_6419492117,True,39852,2717,56,14.0,466,155,53227,0,30,12,42,165,27,0,0,,3,1,1,1,0,0,"FIRE_DRAGON,HEXTECH_DRAGON",2,1,False,50211,4356,69,11.5,600,107,56188,1,12,30,14,48,19,1,0,TOP_LANE,4,1,2,1,0,1,AIR_DRAGON,1,1
0,KR_6420587685,True,46453,5493,57,14.25,422,171,93954,1,28,27,61,75,34,0,0,,3,3,0,0,0,0,"AIR_DRAGON,AIR_DRAGON",2,2,False,62414,3628,78,13.0,773,116,107356,0,27,28,49,61,33,1,1,TOP_LANE,6,3,1,2,1,1,"WATER_DRAGON,HEXTECH_DRAGON",2,0
0,KR_6414718799,False,40283,1218,54,13.5,629,155,49528,0,16,25,30,86,40,0,0,,2,1,0,1,0,1,"AIR_DRAGON,FIRE_DRAGON,CHEMTECH_DRAGON",3,1,True,64601,5358,84,14.0,770,122,75131,1,25,16,42,82,39,1,1,TOP_LANE,11,5,3,3,1,0,,0,1
0,KR_6422876116,True,31320,8295,45,11.25,379,84,32273,1,22,10,31,44,10,1,0,BOT_LANE,3,1,1,1,0,1,FIRE_DRAGON,1,1,False,36362,4847,59,9.833333333333334,451,92,41503,0,10,22,16,51,12,0,0,,2,1,1,0,0,0,AIR_DRAGON,1,0
0,KR_6416080777,False,40101,2106,53,13.25,565,120,59622,0,20,26,32,53,22,1,0,MID_LANE,3,1,2,0,0,0,EARTH_DRAGON,1,2,True,59503,4445,79,13.166666666666666,634,142,93622,1,26,20,54,93,18,0,1,,6,3,1,2,1,1,"AIR_DRAGON,WATER_DRAGON",2,0
0,KR_6413462112,True,50930,5192,57,14.25,561,136,78010,1,36,21,69,142,31,1,1,BOT_LANE,7,3,1,3,2,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,1,False,56602,5293,74,12.333333333333334,609,135,82171,0,21,36,41,61,39,0,0,,6,3,2,1,0,0,AIR_DRAGON,1,1
0,KR_6423924710,True,50860,5946,61,15.25,533,183,68370,0,24,35,30,91,54,0,1,,8,5,3,0,3,0,HEXTECH_DRAGON,1,0,False,80866,5650,96,16.0,1074,192,114747,1,35,24,64,111,39,1,0,BOT_LANE,4,1,1,2,0,1,"EARTH_DRAGON,FIRE_DRAGON,HEXTECH_DRAGON",3,2
0,KR_6422674052,False,39525,2876,49,12.25,494,139,58366,1,16,36,30,57,22,0,0,,1,1,0,0,0,0,,0,1,True,58747,5673,74,12.333333333333334,550,114,88175,0,36,16,62,98,35,1,1,TOP_LANE,8,5,1,2,1,1,"FIRE_DRAGON,EARTH_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,1
