,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6443009699,True,20123,3198,35,8.75,259,84,23436,1,15,13,22,23,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,29699,4614,48,8.0,309,48,29269,0,13,15,14,17,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6436792733,False,21788,3948,37,9.25,333,64,19097,0,10,10,11,53,3,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,AIR_DRAGON",2,0,True,27813,2773,51,8.5,345,87,23877,1,10,10,9,29,6,0,0,,0,0,0,0,0,0,,0,1
0,KR_6446490827,False,23322,2087,37,9.25,308,72,26628,1,13,12,14,22,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,28907,2787,49,8.166666666666666,303,82,30852,0,12,13,21,22,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6446364273,False,26510,2050,40,10.0,323,96,31634,0,19,12,17,31,8,0,0,,0,0,0,0,0,0,,0,0,True,30126,3386,48,8.0,317,76,23595,1,12,19,8,26,11,1,0,MID_LANE,1,1,0,0,0,1,WATER_DRAGON,1,1
0,KR_6445111489,False,18470,3780,34,8.5,298,60,19071,0,7,13,8,25,7,0,0,,0,0,0,0,0,0,,0,0,True,30384,3739,52,8.666666666666666,364,90,29661,1,13,7,11,29,8,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1
0,KR_6446717965,True,27053,1153,37,9.25,293,79,36859,1,21,12,22,13,11,0,0,,0,0,0,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,0,False,29927,5547,50,8.333333333333334,355,64,35356,0,12,21,13,24,3,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6446510966,False,22730,2110,37,9.25,305,76,20097,0,10,14,13,21,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,True,29316,4341,52,8.666666666666666,349,68,27502,1,14,10,17,21,3,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,1
0,KR_6446440039,True,21864,2379,36,9.0,302,60,25277,0,14,7,17,52,5,0,0,,0,0,0,0,0,0,,0,1,False,24321,2521,46,7.666666666666667,306,59,21981,1,7,14,13,19,11,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6443455641,False,16351,1391,34,8.5,265,62,21253,0,4,21,4,23,6,0,0,,0,0,0,0,0,0,,0,0,True,34878,3923,52,8.666666666666666,387,68,38062,1,21,4,27,28,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6446319700,False,21028,1508,35,8.75,329,60,22685,0,8,15,10,45,10,0,0,,0,0,0,0,0,0,,0,0,True,32341,6341,53,8.833333333333334,382,72,29121,1,15,8,18,36,12,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,1
0,KR_6446439462,True,18949,3664,37,9.25,299,72,18384,0,8,11,6,28,7,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,28318,3228,50,8.333333333333334,328,62,26854,1,11,8,8,38,10,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6418627790,True,22854,1894,36,9.0,286,86,22144,1,12,11,11,294,5,1,0,MID_LANE,1,1,0,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1,False,27781,3125,47,7.833333333333333,341,57,26867,0,11,12,11,37,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6434575882,True,22791,2816,38,9.5,288,64,24439,0,15,9,31,101,5,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,FIRE_DRAGON",2,1,False,27807,2772,50,8.333333333333334,324,76,29761,1,9,15,12,18,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445852420,False,20652,2317,34,8.5,266,61,24292,0,14,21,17,34,7,0,0,,0,0,0,0,0,0,,0,0,True,33422,4507,51,8.5,284,78,39391,1,21,14,22,20,8,0,0,,0,0,0,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,1
0,KR_6445647846,True,22421,1286,36,9.0,307,68,23506,0,12,8,17,42,5,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1,False,27603,3088,51,8.5,338,68,28279,1,8,12,8,43,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6438829427,True,20237,2782,37,9.25,352,84,20122,0,8,12,11,24,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,29462,7032,51,8.5,374,59,27287,1,12,8,10,26,10,0,0,,0,0,0,0,0,0,,0,1
0,KR_6426316707,True,24087,5222,36,9.0,321,72,23966,1,14,7,15,73,8,1,0,BOT_LANE,2,0,1,1,0,1,HEXTECH_DRAGON,1,0,False,27783,2988,47,7.833333333333333,291,64,22948,0,7,14,12,24,9,0,0,,1,0,0,1,0,0,,0,1
0,KR_6445659350,False,20341,3826,33,8.25,236,75,24680,0,12,20,19,21,4,0,0,,0,0,0,0,0,0,,0,0,True,34479,4669,51,8.5,322,80,42905,1,20,12,31,39,3,0,0,,0,0,0,0,0,1,"AIR_DRAGON,WATER_DRAGON",2,1
0,KR_6443523894,False,21354,3604,35,8.75,283,100,21955,1,8,13,4,49,7,0,0,,0,0,0,0,0,0,,0,1,True,28565,2780,49,8.166666666666666,317,54,34557,0,13,8,18,39,5,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,0
0,KR_6435392258,True,21592,1507,38,9.5,287,72,20187,0,11,11,12,27,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,29037,3797,50,8.333333333333334,331,88,31886,1,11,11,8,27,4,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6437644010,True,23525,1385,38,9.5,301,68,26557,0,17,9,21,27,9,0,0,,0,0,0,0,0,0,,0,1,False,28024,929,49,8.166666666666666,351,60,33276,1,9,17,14,42,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446117083,False,18339,3384,34,8.5,292,59,21597,0,6,14,7,43,5,0,0,,0,0,0,0,0,0,,0,1,True,28260,5705,53,8.833333333333334,318,72,37176,1,14,6,15,33,8,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6444649661,True,21620,1925,36,9.0,323,54,25983,1,9,17,12,32,11,0,0,,0,0,0,0,0,0,,0,1,False,32974,4968,50,8.333333333333334,363,87,39138,0,17,9,18,56,4,1,0,BOT_LANE,2,0,0,2,0,1,EARTH_DRAGON,1,0
0,KR_6446705987,False,18927,4462,34,8.5,274,70,20779,1,9,9,9,30,7,0,0,,0,0,0,0,0,0,,0,0,True,28534,4089,53,8.833333333333334,353,70,30466,0,9,9,12,71,9,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6446017370,False,17361,2306,35,8.75,269,52,23258,0,6,18,4,63,5,0,0,,0,0,0,0,0,0,,0,0,True,31892,2586,54,9.0,339,104,41013,1,18,6,13,27,27,1,0,MID_LANE,1,1,0,0,0,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6446327335,False,22637,4182,37,9.25,317,92,25296,0,15,7,13,53,0,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,27497,2227,50,8.333333333333334,292,68,27312,1,7,15,5,18,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6443730877,False,19974,2924,38,9.5,331,72,16491,0,8,12,7,32,5,0,0,,0,0,0,0,0,0,,0,0,True,31505,6335,54,9.0,401,88,33213,1,12,8,17,27,10,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1
0,KR_6446267678,False,25492,3662,37,9.25,316,78,22888,1,19,10,21,31,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,30291,5326,50,8.333333333333334,347,60,26167,0,10,19,20,24,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6441637482,False,20690,2760,34,8.5,289,59,23419,1,10,12,14,18,6,0,0,,0,0,0,0,0,0,,0,0,True,29215,2434,52,8.666666666666666,362,80,34995,0,12,10,8,23,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
0,KR_6446658797,False,19945,4690,36,9.0,328,60,17928,1,7,8,13,35,15,0,0,,0,0,0,0,0,0,,0,0,True,26341,3336,49,8.166666666666666,315,84,19999,0,8,7,9,36,7,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,AIR_DRAGON",2,1
0,KR_6446565972,False,18073,2698,35,8.75,301,76,13048,0,1,7,3,31,9,0,0,,0,0,0,0,0,0,,0,1,True,26941,2611,49,8.166666666666666,366,84,15621,1,7,1,11,103,7,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,0
0,KR_6445666822,True,24299,5554,38,9.5,346,76,24823,1,16,1,16,28,7,1,0,BOT_LANE,2,0,0,2,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,False,23430,3830,46,7.666666666666667,327,84,18869,0,1,16,1,23,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6436332194,False,19737,2732,35,8.75,276,71,18242,0,8,8,10,53,3,0,0,,0,0,0,0,0,0,,0,0,True,27078,4413,51,8.5,348,69,29449,1,8,8,5,22,7,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,1
0,KR_6444530163,True,27141,3906,36,9.0,295,79,32394,0,21,13,18,238,6,1,0,TOP_LANE,2,0,1,1,0,1,CHEMTECH_DRAGON,1,1,False,29286,3286,47,7.833333333333333,306,64,24067,1,13,21,18,23,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6405674561,True,22996,2936,36,9.0,261,65,28769,1,18,12,34,91,8,0,0,,0,0,0,0,0,0,,0,1,False,28191,5371,49,8.166666666666666,284,64,32419,0,12,18,13,29,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6446223374,False,17547,1577,36,9.0,310,0,18964,0,6,8,7,249,13,0,0,,0,0,0,0,0,0,,0,0,True,28442,1877,51,8.5,361,123,32202,1,8,6,11,49,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6406653937,True,22601,2281,36,9.0,331,66,25319,0,13,8,13,32,11,0,0,,0,0,0,0,0,0,,0,0,False,27910,2975,49,8.166666666666666,355,74,21222,1,8,13,8,32,6,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
0,KR_6444732581,True,22056,826,36,9.0,302,68,18825,0,11,13,11,21,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,33495,7010,53,8.833333333333334,354,84,29473,1,13,11,12,33,7,1,0,TOP_LANE,2,0,2,0,0,0,,0,1
0,KR_6427854795,True,25348,2083,39,9.75,341,96,23302,1,19,4,19,58,10,1,0,BOT_LANE,2,1,0,1,0,1,AIR_DRAGON,1,1,False,26724,2619,48,8.0,333,61,27520,0,4,19,3,160,11,0,0,,0,0,0,0,0,0,,0,0
0,KR_6443705727,False,19904,1823,35,8.75,283,64,18806,0,10,17,11,25,4,0,0,,0,0,0,0,0,0,,0,0,True,31186,3946,53,8.833333333333334,373,60,34145,1,17,10,13,33,7,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1
0,KR_6441854375,True,26751,5386,39,9.75,365,74,26449,1,16,13,15,49,7,1,0,TOP_LANE,2,1,1,0,0,0,,0,1,False,28144,3489,50,8.333333333333334,331,53,34021,0,13,16,14,30,12,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445819596,False,21746,2141,37,9.25,324,60,25200,1,12,17,13,23,5,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,0,True,32466,3311,52,8.666666666666666,333,85,31421,0,17,12,28,20,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6411581440,True,23221,2661,38,9.5,321,59,29464,0,16,9,22,20,5,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,1,False,27851,4261,50,8.333333333333334,312,83,25116,1,9,16,7,24,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6446004980,False,21651,4896,36,9.0,355,56,17438,0,8,8,5,28,5,0,0,,0,0,0,0,0,0,,0,1,True,29159,3389,52,8.666666666666666,361,104,29573,1,8,8,7,28,3,1,0,BOT_LANE,2,1,0,1,0,1,AIR_DRAGON,1,0
0,KR_6445990525,True,22224,3269,36,9.0,302,72,15339,1,12,12,13,28,11,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1,False,30610,5580,50,8.333333333333334,359,72,31593,0,12,12,14,32,6,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0
0,KR_6439292272,False,21732,3912,38,9.5,321,86,18501,1,8,10,5,26,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,True,27712,4037,51,8.5,377,68,25195,0,10,8,9,22,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6442113674,False,20948,2658,36,9.0,291,69,22231,0,9,7,9,21,7,0,0,,0,0,0,0,0,0,,0,1,True,26397,5437,52,8.666666666666666,321,75,28899,1,7,9,4,27,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6446186994,False,18874,2464,34,8.5,255,56,19019,0,12,21,13,30,3,0,0,,0,0,0,0,0,0,,0,0,True,38890,2975,51,8.5,341,87,41834,1,21,12,20,25,6,1,0,MID_LANE,1,1,0,0,0,1,EARTH_DRAGON,1,1
0,KR_6441805617,False,19211,4146,36,9.0,254,60,22284,0,9,15,14,20,5,0,0,,0,0,0,0,0,0,,0,0,True,32022,4527,49,8.166666666666666,352,59,36172,1,15,9,13,265,2,1,0,MID_LANE,3,1,0,2,0,1,FIRE_DRAGON,1,1
0,KR_6445758706,False,19552,1577,36,9.0,293,87,20547,0,6,10,8,32,9,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,1,True,28504,3313,50,8.333333333333334,313,52,24717,1,10,6,10,44,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6433711579,False,20292,2696,36,9.0,278,59,22444,0,9,20,13,43,9,0,0,,0,0,0,0,0,0,,0,0,True,32507,4987,50,8.333333333333334,313,68,33338,1,20,9,17,25,11,1,0,BOT_LANE,1,0,0,1,0,1,"EARTH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6442300845,True,22466,2936,35,8.75,249,79,30257,0,17,10,31,34,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,28593,3358,48,8.0,298,78,29885,1,10,17,12,70,7,0,0,,0,0,0,0,0,0,,0,1
0,KR_6438572477,True,21540,1720,38,9.5,353,75,21985,0,7,12,6,24,5,1,0,TOP_LANE,1,0,1,0,0,1,FIRE_DRAGON,1,1,False,28454,2724,50,8.333333333333334,374,67,23878,1,12,7,15,18,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6429397132,True,19427,3487,37,9.25,294,84,21932,0,8,8,4,42,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,25447,2346,51,8.5,322,76,26874,1,8,8,6,25,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6446181775,False,19003,1158,35,8.75,313,62,17962,0,5,11,2,25,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,28488,4408,52,8.666666666666666,334,86,26350,1,11,5,6,26,9,1,0,TOP_LANE,1,0,1,0,0,0,CHEMTECH_DRAGON,1,0
0,KR_6442969054,False,18103,708,32,8.0,229,58,16342,0,7,11,4,25,2,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,28910,4660,54,9.0,430,68,32719,1,11,7,14,27,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6446181054,False,19379,1354,36,9.0,298,80,21851,0,7,11,6,27,11,0,0,,0,0,0,0,0,0,,0,1,True,30425,4565,53,8.833333333333334,401,71,27521,1,11,7,13,26,10,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
0,KR_6446384336,True,22000,1565,35,8.75,307,55,25193,1,15,8,20,29,9,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,28522,4812,52,8.666666666666666,371,76,25970,0,8,15,4,27,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6440150137,False,20455,3485,36,9.0,313,76,16485,0,7,12,7,23,12,0,0,,0,0,0,0,0,0,,0,1,True,29620,4370,52,8.666666666666666,359,91,31478,1,12,7,21,23,6,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,FIRE_DRAGON",2,0
0,KR_6446542238,False,21496,3501,36,9.0,286,68,22338,0,11,11,14,21,5,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,30927,4842,52,8.666666666666666,363,91,30674,1,11,11,8,28,6,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6446297935,True,21633,2173,39,9.75,303,88,26984,1,9,12,10,28,3,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,False,26980,3600,52,8.666666666666666,318,80,25759,0,12,9,7,28,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446463370,True,20870,3270,38,9.5,324,84,22833,0,9,14,17,100,10,0,0,,0,0,0,0,0,0,,0,1,False,33160,4045,52,8.666666666666666,408,87,31847,1,14,9,22,35,12,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,0
0,KR_6445991608,False,22728,2343,35,8.75,282,64,18503,1,15,10,23,23,12,0,0,,0,0,0,0,0,0,,0,0,True,28872,2842,48,8.0,335,51,26026,0,10,15,12,124,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
0,KR_6445243652,False,18383,1948,34,8.5,272,67,23465,1,5,10,4,21,8,0,0,,0,0,0,0,0,0,,0,1,True,28717,4172,52,8.666666666666666,347,64,28203,0,10,5,13,35,4,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,0
0,KR_6439634154,True,24855,1970,38,9.5,329,84,25816,1,18,8,30,26,10,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,False,27296,2236,49,8.166666666666666,368,75,22464,0,8,18,8,30,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445717781,True,22581,4011,37,9.25,321,70,26742,1,8,10,10,68,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,27327,2307,51,8.5,357,76,29096,0,10,8,8,17,38,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6417598949,True,20918,3813,35,8.75,287,60,23840,1,13,10,7,27,8,0,0,,0,0,0,0,0,0,,0,0,False,27136,4631,49,8.166666666666666,336,60,28298,0,10,13,11,23,8,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
0,KR_6408362397,False,16441,2381,34,8.5,291,59,13662,0,2,10,3,30,5,0,0,,0,0,0,0,0,0,,0,0,True,29356,6281,54,9.0,390,77,27626,1,10,2,4,160,12,1,0,MID_LANE,1,1,0,0,0,1,AIR_DRAGON,1,1
0,KR_6431567400,False,21960,3210,37,9.25,256,64,22258,0,14,19,17,201,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,34005,4610,52,8.666666666666666,372,64,39208,1,19,14,23,27,3,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6446193102,True,22007,1992,34,8.5,292,69,23518,1,14,16,15,30,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,32353,5157,51,8.5,307,66,34947,0,16,14,14,38,7,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6444954188,False,19566,3226,38,9.5,343,70,19458,0,8,12,7,19,7,0,0,,0,0,0,0,0,0,,0,0,True,33086,5586,53,8.833333333333334,378,79,24893,1,12,8,17,32,4,1,0,TOP_LANE,3,1,1,1,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,1
0,KR_6446340674,False,19438,1713,36,9.0,268,84,20495,0,7,10,7,73,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,True,28857,3953,49,8.166666666666666,365,59,27901,1,10,7,9,37,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6427800432,False,16466,1966,33,8.25,270,68,14585,0,4,14,7,23,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,True,32541,3681,50,8.333333333333334,365,80,26757,1,14,4,18,33,5,1,0,TOP_LANE,3,0,2,1,0,0,,0,1
0,KR_6438412958,True,20288,3933,38,9.5,285,84,18972,0,9,5,11,33,8,0,0,,0,0,0,0,0,0,,0,0,False,26316,1871,49,8.166666666666666,349,72,23451,1,5,9,5,25,4,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,WATER_DRAGON",2,1
0,KR_6434330816,True,23706,2261,38,9.5,351,88,20275,1,13,4,17,28,4,1,0,BOT_LANE,1,0,0,1,0,0,FIRE_DRAGON,1,0,False,25731,3896,51,8.5,343,64,24113,0,4,13,4,236,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
0,KR_6444081400,True,21345,1080,36,9.0,336,79,16387,1,5,9,12,28,7,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,0,False,29171,7067,52,8.666666666666666,354,80,22769,0,9,5,9,29,1,0,0,,1,0,1,0,0,0,,0,1
0,KR_6441858329,False,22254,2154,37,9.25,368,70,25040,0,10,8,8,52,11,0,0,,0,0,0,0,0,0,,0,0,True,29115,4910,54,9.0,368,81,28557,1,8,10,8,31,7,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,1
0,KR_6446730891,False,19107,3012,35,8.75,310,76,18282,0,5,18,6,24,9,0,0,,0,0,0,0,0,0,,0,0,True,32318,4893,51,8.5,387,55,31821,1,18,5,23,26,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
0,KR_6443045904,True,22731,1421,37,9.25,295,80,21913,1,16,20,17,20,7,0,0,,0,0,0,0,0,0,,0,1,False,36605,3445,51,8.5,391,80,34376,0,20,16,25,23,7,1,0,MID_LANE,1,1,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6446751504,False,18863,2308,35,8.75,312,72,23027,0,7,14,6,34,10,0,0,,0,0,0,0,0,0,,0,1,True,31213,6403,52,8.666666666666666,352,66,35424,1,14,7,13,29,12,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6445861702,False,20862,2057,35,8.75,310,44,22239,0,9,13,12,29,4,0,0,,0,0,0,0,0,0,,0,1,True,29082,2812,51,8.5,353,92,28918,1,13,9,16,42,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6443766887,False,22183,2363,35,8.75,289,78,21830,1,14,11,18,30,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,True,30060,5110,49,8.166666666666666,355,52,29723,0,11,14,12,29,11,0,0,,0,0,0,0,0,0,,0,0
0,KR_6429763034,True,21369,2579,37,9.25,296,64,26024,0,13,13,13,29,7,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,1,False,29316,4356,51,8.5,288,80,37927,1,13,13,15,22,10,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6445126630,False,23011,6506,37,9.25,327,88,21702,1,9,13,8,37,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,28789,5020,53,8.833333333333334,351,86,29935,0,13,9,8,26,8,1,0,MID_LANE,1,1,0,0,0,0,EARTH_DRAGON,1,0
0,KR_6426728967,True,21668,2083,36,9.0,272,65,25368,1,16,14,21,38,13,0,0,,0,0,0,0,0,0,,0,0,False,33529,4954,51,8.5,377,81,35544,0,14,16,13,33,11,1,0,MID_LANE,1,1,0,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,1
0,KR_6416522594,False,19032,2552,35,8.75,298,65,16622,0,8,15,11,27,5,0,0,,0,0,0,0,0,0,,0,1,True,31283,2563,51,8.5,387,70,27994,1,15,8,20,31,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6445296647,False,19518,2758,37,9.25,331,69,14954,0,5,8,9,34,11,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,27505,3400,53,8.833333333333334,380,68,22917,1,8,5,13,30,8,0,0,,0,0,0,0,0,0,,0,1
0,KR_6440705941,True,25554,4299,39,9.75,332,72,26960,1,17,7,14,27,9,1,0,MID_LANE,1,1,0,0,0,1,EARTH_DRAGON,1,1,False,25310,2510,49,8.166666666666666,359,74,22995,0,7,17,5,23,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6440070311,True,20077,3212,36,9.0,341,52,19187,1,5,3,7,21,8,0,0,,0,0,0,0,0,0,,0,0,False,25441,5141,52,8.666666666666666,330,84,21067,0,3,5,3,23,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446692456,True,21842,3187,34,8.5,250,60,26880,1,14,12,11,28,8,0,0,,0,0,0,0,0,0,,0,0,False,31575,4330,52,8.666666666666666,398,60,29261,0,12,14,14,55,8,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,1
0,KR_6446420771,True,21967,2067,35,8.75,316,71,18493,1,9,13,6,22,6,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,27742,5002,47,7.833333333333333,301,56,28715,0,13,9,11,30,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6440305788,True,23202,2362,37,9.25,329,71,24744,0,11,6,13,32,7,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,1,False,25601,4886,49,8.166666666666666,337,68,25344,1,6,11,6,24,6,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6446057778,False,20414,1764,35,8.75,286,64,20613,0,8,14,10,24,3,0,0,,0,0,0,0,0,0,,0,1,True,31865,6195,54,9.0,327,90,30522,1,14,8,16,27,3,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,0
0,KR_6444265853,False,20312,842,37,9.25,323,84,19134,0,9,9,7,34,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,True,28223,4928,50,8.333333333333334,345,60,27995,1,9,9,11,32,12,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0
0,KR_6402882004,True,20851,2266,37,9.25,290,79,26405,0,10,8,12,20,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,26752,3592,49,8.166666666666666,304,80,30451,1,8,10,7,39,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446218666,False,19804,1874,35,8.75,292,67,17596,1,9,19,11,28,7,0,0,,1,0,0,1,0,0,CHEMTECH_DRAGON,1,0,True,33990,4985,50,8.333333333333334,352,92,29887,0,19,9,19,28,7,1,0,MID_LANE,1,1,0,0,0,1,WATER_DRAGON,1,1
