,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6446429668,False,22498,4303,35,8.75,282,76,29495,1,15,9,23,26,6,1,0,BOT_LANE,2,0,1,1,0,1,"EARTH_DRAGON,AIR_DRAGON",2,1,True,27245,2895,49,8.166666666666666,322,60,28199,0,9,15,4,26,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445729989,False,16705,1890,33,8.25,216,52,16812,1,13,16,10,60,4,0,0,,0,0,0,0,0,0,,0,0,True,35371,3121,53,8.833333333333334,332,88,38005,0,16,13,10,26,2,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6446751102,False,19160,1705,36,9.0,283,66,21107,0,9,12,8,25,6,0,0,,0,0,0,0,0,0,,0,0,True,31073,4973,53,8.833333333333334,351,82,29872,1,12,9,18,34,7,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,FIRE_DRAGON",2,1
0,KR_6430171666,True,24121,2738,37,9.25,267,66,26111,0,18,12,18,24,3,1,0,TOP_LANE,3,2,1,0,0,0,,0,1,False,28644,3304,48,8.0,287,61,27500,1,12,18,13,35,3,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6416220320,True,20581,3326,37,9.25,307,75,18007,1,12,5,7,18,7,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,False,25807,3882,51,8.5,349,88,19368,0,5,12,5,39,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445575750,False,20028,2593,34,8.5,287,66,16695,1,11,11,9,19,8,0,0,,0,0,0,0,0,0,,0,0,True,29875,3015,53,8.833333333333334,327,90,32277,0,11,11,4,22,4,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,1
0,KR_6445513948,True,21029,2619,38,9.5,251,89,25081,0,14,13,8,22,8,0,0,,0,0,0,0,0,0,,0,1,False,28323,2728,51,8.5,294,48,32342,1,13,14,14,138,7,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6405888402,True,18736,4841,37,9.25,280,56,20994,1,6,11,5,20,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,28462,4142,51,8.5,356,80,24370,0,11,6,9,29,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6396123480,False,20278,3923,36,9.0,231,87,16521,0,10,14,9,27,2,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,29907,4417,51,8.5,303,56,29388,1,14,10,12,22,7,0,0,,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
0,KR_6399070694,False,16287,1957,35,8.75,267,74,14837,0,3,11,3,21,6,0,0,,0,0,0,0,0,0,,0,0,True,28394,6489,50,8.333333333333334,365,56,25499,1,11,3,16,24,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
0,KR_6443457377,True,20504,2524,36,9.0,310,72,21429,1,10,11,11,32,2,0,0,,0,0,0,0,0,0,,0,1,False,27834,1759,50,8.333333333333334,305,63,26059,0,11,10,8,18,8,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,0
0,KR_6446750590,False,21240,3669,36,9.0,303,56,26134,1,10,9,10,48,5,0,0,,0,0,0,0,0,0,,0,1,True,25920,4715,51,8.5,316,84,23266,0,9,10,10,21,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6446431230,False,18827,1872,35,8.75,277,76,16723,0,7,19,5,21,4,0,0,,0,0,0,0,0,0,,0,0,True,32726,5130,52,8.666666666666666,356,83,32162,1,19,7,20,256,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6379691146,True,26261,4585,38,9.5,317,76,29092,1,21,9,31,27,2,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,28956,3516,50,8.333333333333334,362,80,30379,0,9,21,11,112,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6445125796,False,17568,2273,32,8.0,200,44,19188,0,12,9,17,27,3,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,0,True,30111,3661,49,8.166666666666666,312,63,29753,1,9,12,7,30,7,1,0,TOP_LANE,3,1,2,0,0,1,AIR_DRAGON,1,1
0,KR_6441129545,False,19628,3168,36,9.0,289,64,15970,1,7,10,2,21,3,0,0,,0,0,0,0,0,0,,0,1,True,26161,3866,50,8.333333333333334,362,59,26498,0,10,7,8,21,6,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6446125353,False,19102,4392,35,8.75,241,93,14254,1,8,11,10,31,1,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,0,True,28806,4511,52,8.666666666666666,375,60,29965,0,11,8,4,24,4,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6443700122,True,19166,2191,36,9.0,290,68,23014,1,11,6,9,29,6,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,25412,4887,51,8.5,287,64,26098,0,6,11,5,22,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6442075891,False,16864,2844,34,8.5,231,62,22134,0,6,11,7,20,8,0,0,,0,0,0,0,0,0,,0,1,True,27065,3790,50,8.333333333333334,318,63,26059,1,11,6,7,289,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6440227253,True,18274,2174,36,9.0,315,64,15878,1,5,8,7,81,6,0,0,,0,0,0,0,0,0,,0,0,False,26331,5241,51,8.5,329,56,27730,0,8,5,9,45,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6444629959,False,17225,810,31,7.75,209,80,13648,0,4,15,6,18,8,0,0,,0,0,0,0,0,0,,0,0,True,32213,6017,53,8.833333333333334,378,84,30499,1,15,4,14,34,2,1,0,TOP_LANE,2,0,1,1,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6443425082,False,20665,4210,36,9.0,314,72,24907,0,9,8,9,20,2,0,0,,0,0,0,0,0,0,,0,1,True,25951,3156,51,8.5,306,60,26729,1,8,9,10,27,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6444884778,False,20478,3388,36,9.0,315,87,21543,1,10,8,10,31,6,0,0,,0,0,0,0,0,0,,0,0,True,25676,3161,51,8.5,355,60,26153,0,8,10,6,236,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446455565,True,23905,3780,35,8.75,292,53,28113,0,21,9,27,25,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,False,26207,3877,45,7.5,258,54,31419,1,9,21,10,22,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423272223,False,17786,2846,35,8.75,261,84,18672,1,5,17,4,27,3,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,0,True,32616,5256,51,8.5,306,72,32725,0,17,5,10,24,3,1,0,MID_LANE,3,1,1,1,0,0,,0,1
0,KR_6431841990,True,22028,6218,37,9.25,341,80,22394,0,7,9,8,58,2,1,0,TOP_LANE,2,0,2,0,0,1,EARTH_DRAGON,1,0,False,26125,2855,51,8.5,301,72,26629,1,9,7,13,20,27,0,0,,0,0,0,0,0,0,,0,1
0,KR_6431729149,False,19540,2860,35,8.75,270,53,16641,0,6,13,8,44,7,0,0,,0,0,0,0,0,0,,0,0,True,30980,4545,53,8.833333333333334,367,82,29868,1,13,6,17,28,15,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,1
0,KR_6438428619,False,23617,3247,39,9.75,302,75,27105,1,16,11,22,32,8,1,0,TOP_LANE,2,0,2,0,0,0,,0,1,True,30194,6754,49,8.166666666666666,315,91,30310,0,11,16,15,22,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6417811138,True,21340,1860,36,9.0,244,56,27564,0,15,8,9,44,3,0,0,,0,0,0,0,0,0,,0,1,False,25237,2832,46,7.666666666666667,289,63,22445,1,8,15,9,17,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6441894138,True,23396,2061,38,9.5,278,70,24845,1,20,12,12,20,6,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,31288,6328,51,8.5,289,68,31783,0,12,20,13,28,4,1,0,BOT_LANE,2,0,1,1,0,0,,0,1
0,KR_6387997882,True,21904,2894,36,9.0,302,72,23751,0,12,8,10,23,8,1,0,TOP_LANE,1,0,1,0,0,1,CHEMTECH_DRAGON,1,0,False,23802,4181,48,8.0,262,40,26744,1,8,12,10,83,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6440350797,True,20612,2892,38,9.5,311,44,20608,1,10,9,7,16,4,0,0,,0,0,0,0,0,0,,0,0,False,26420,3230,52,8.666666666666666,280,72,25805,0,9,10,11,88,0,0,0,,0,0,0,0,0,0,,0,0
0,KR_6397835238,False,18958,2823,37,9.25,310,78,14763,0,4,12,2,35,6,0,0,,0,0,0,0,0,0,,0,1,True,27706,3511,50,8.333333333333334,354,50,28746,1,12,4,9,87,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6445865667,True,20368,2103,36,9.0,278,72,23338,0,13,13,11,40,5,0,0,,0,0,0,0,0,0,,0,0,False,26874,3054,50,8.333333333333334,276,60,29482,1,13,13,8,25,7,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
0,KR_6429503242,True,22465,4380,36,9.0,308,64,22108,1,14,7,17,20,8,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0,False,27997,4122,51,8.5,317,72,28826,0,7,14,5,28,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6387309865,True,22755,4015,37,9.25,327,72,25285,1,14,4,12,19,7,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0,False,23528,1798,49,8.166666666666666,295,64,16470,0,4,14,2,20,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6410533398,False,18650,2205,36,9.0,328,68,15397,1,6,7,9,66,1,0,0,,0,0,0,0,0,0,,0,0,True,27069,7154,51,8.5,316,80,26443,0,7,6,13,31,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
0,KR_6444548143,False,19269,2673,36,9.0,293,66,19780,1,11,11,10,21,9,0,0,,0,0,0,0,0,0,,0,0,True,29964,3064,55,9.166666666666666,380,74,31661,0,11,11,10,28,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
0,KR_6445837481,True,24291,2266,37,9.25,294,80,25980,0,16,16,10,27,5,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,28400,3390,49,8.166666666666666,229,72,38708,1,16,16,16,23,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6446735044,True,22870,5740,37,9.25,293,68,18703,1,11,5,9,29,11,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,22779,5394,48,8.0,233,48,21116,0,5,11,8,29,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6393698432,True,20129,2779,35,8.75,309,52,23617,0,9,16,7,286,7,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,0,False,29328,4413,50,8.333333333333334,298,60,33389,1,16,9,18,27,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6385809467,False,18466,2776,34,8.5,246,68,15566,0,8,16,7,23,1,0,0,,0,0,0,0,0,0,,0,0,True,31756,4662,50,8.333333333333334,332,70,32128,1,16,8,16,17,3,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
0,KR_6445155415,False,17439,2009,35,8.75,243,76,16031,0,6,21,3,19,5,0,0,,0,0,0,0,0,0,,0,1,True,32609,1869,54,9.0,351,84,39729,1,21,6,13,26,6,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,0
0,KR_6443887626,False,21347,2541,35,8.75,294,76,17019,0,13,11,8,31,2,0,0,,0,0,0,0,0,0,,0,1,True,30821,3616,51,8.5,347,76,25427,1,11,13,9,27,4,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6446706552,False,18472,2557,35,8.75,285,60,16949,1,7,7,7,24,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,25430,3090,50,8.333333333333334,303,76,24963,0,7,7,6,36,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6437822562,True,21086,2558,38,9.5,289,84,20666,1,12,10,13,29,8,0,0,,0,0,0,0,0,0,,0,0,False,27182,3366,50,8.333333333333334,275,72,23763,0,10,12,10,21,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6427982927,True,21133,1543,36,9.0,309,72,16401,1,9,11,13,27,5,0,0,,0,0,0,0,0,0,,0,1,False,29615,4710,49,8.166666666666666,319,84,33465,0,11,9,12,26,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6409728857,False,18839,2219,36,9.0,310,67,19916,0,7,12,7,297,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,28942,3577,51,8.5,291,70,30525,1,12,7,10,32,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6402878049,True,17812,3127,35,8.75,280,68,21311,1,8,9,7,28,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,28227,6157,53,8.833333333333334,359,68,33295,0,9,8,6,22,10,0,0,,0,0,0,0,0,0,,0,1
0,KR_6444274516,False,17640,2305,36,9.0,276,60,19663,0,8,16,2,19,3,0,0,,0,0,0,0,0,0,,0,0,True,31534,7105,53,8.833333333333334,342,88,33644,1,16,8,13,30,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6443011310,True,21535,3135,38,9.5,325,76,17021,1,11,10,10,41,6,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,27721,2590,51,8.5,297,96,25257,0,10,11,9,22,0,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6446630962,False,22453,5803,37,9.25,309,75,24066,0,12,8,13,33,9,0,0,,0,0,0,0,0,0,,0,0,True,27059,2919,51,8.5,308,64,25739,1,8,12,11,29,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
0,KR_6445012094,True,22019,4079,38,9.5,328,72,17306,1,11,5,14,24,10,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,25319,2474,49,8.166666666666666,314,75,24715,0,5,11,4,34,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6428611083,False,20606,3626,36,9.0,302,60,17174,1,12,11,13,26,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,28837,3112,51,8.5,291,68,29532,0,11,12,8,37,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6423711289,False,20903,3153,37,9.25,271,98,21920,0,11,10,7,18,5,0,0,,0,0,0,0,0,0,,0,0,True,28832,2272,50,8.333333333333334,360,73,21671,1,10,11,9,40,3,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,0
0,KR_6446363548,False,19320,1900,37,9.25,313,43,19278,0,7,11,6,25,3,0,0,,0,0,0,0,0,0,,0,0,True,25796,7286,50,8.333333333333334,289,68,26351,1,11,7,8,23,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6423993711,False,18492,1877,33,8.25,238,64,17356,0,8,14,9,25,19,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,32380,6786,52,8.666666666666666,344,76,31554,1,14,8,14,61,4,1,0,MID_LANE,2,1,1,0,0,0,,0,1
0,KR_6436820418,False,19996,2811,34,8.5,268,52,18584,0,13,18,7,28,4,0,0,,0,0,0,0,0,0,,0,0,True,33489,5314,53,8.833333333333334,374,88,32284,1,18,13,14,20,5,1,0,MID_LANE,1,1,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6445914358,True,22243,3278,38,9.5,300,80,27093,1,18,5,26,25,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,26468,4584,49,8.166666666666666,268,56,23867,0,5,18,4,159,3,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6446483647,False,19412,4382,38,9.5,323,84,12539,0,5,11,5,27,3,0,0,,1,0,1,0,0,0,,0,0,True,29455,4370,50,8.333333333333334,285,76,24414,1,11,5,12,187,3,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,AIR_DRAGON",2,1
0,KR_6444231905,False,19986,3746,36,9.0,292,76,29448,1,10,12,11,23,7,0,0,,0,0,0,0,0,0,,0,0,True,26617,2772,51,8.5,284,60,28942,0,12,10,15,62,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6441792270,True,20517,947,37,9.25,267,69,19917,1,9,12,10,17,1,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,27458,3598,51,8.5,293,90,28440,0,12,9,11,34,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6446609706,False,18913,2383,36,9.0,261,68,23526,0,8,8,7,23,4,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1,True,26357,4417,50,8.333333333333334,328,67,25387,1,8,8,10,29,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446289379,True,20313,2983,37,9.25,287,81,21108,0,10,11,11,30,1,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,False,27661,2941,51,8.5,286,72,27056,1,11,10,6,13,1,0,0,,0,0,0,0,0,0,,0,1
0,KR_6416049504,False,19242,2495,35,8.75,261,63,20241,1,9,18,13,56,8,0,0,,0,0,0,0,0,0,,0,1,True,32183,4202,52,8.666666666666666,338,80,33323,0,18,9,13,29,11,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,WATER_DRAGON",2,0
0,KR_6433118259,True,19086,1261,34,8.5,267,54,22961,0,10,14,14,29,1,0,0,,0,0,0,0,0,0,,0,0,False,29200,5620,51,8.5,291,64,31253,1,14,10,14,26,3,0,0,,0,0,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6433449196,False,19502,1167,35,8.75,291,64,18974,1,6,11,6,23,3,0,0,,0,0,0,0,0,0,,0,1,True,27113,2803,52,8.666666666666666,324,84,26971,0,11,6,7,17,3,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,0
0,KR_6442518101,False,19608,2563,36,9.0,293,64,18125,0,9,7,6,22,9,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,True,27504,3839,51,8.5,351,76,27175,1,7,9,9,148,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6444270941,True,21614,2144,38,9.5,320,62,20882,0,12,12,9,43,3,0,0,,0,0,0,0,0,0,,0,0,False,27507,3057,49,8.166666666666666,277,56,30933,1,12,12,7,30,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6443147728,False,18693,923,33,8.25,231,64,20655,0,8,15,5,15,3,0,0,,0,0,0,0,0,0,,0,1,True,28620,6835,52,8.666666666666666,338,71,28296,1,15,8,11,22,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6439781002,False,19642,3747,36,9.0,290,57,22193,0,11,9,12,25,9,0,0,,0,0,0,0,0,0,,0,0,True,26669,1979,51,8.5,260,72,28539,1,9,11,8,27,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6429528869,False,17679,2299,35,8.75,283,28,16187,1,9,16,8,24,3,0,0,,0,0,0,0,0,0,,0,0,True,33627,4607,54,9.0,360,76,36759,0,16,9,10,19,0,1,0,MID_LANE,2,1,0,1,0,1,FIRE_DRAGON,1,1
0,KR_6446743854,True,20415,4055,36,9.0,297,72,21290,0,8,8,4,29,2,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1,False,25209,5014,48,8.0,317,64,23821,1,8,8,8,21,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6440112056,False,16404,1944,33,8.25,263,61,20182,0,2,12,3,24,3,0,0,,0,0,0,0,0,0,,0,0,True,28394,7284,51,8.5,310,70,27180,1,12,2,13,24,6,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1
0,KR_6377181785,True,21426,1391,37,9.25,297,68,19314,1,12,8,14,23,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,28440,5006,51,8.5,318,68,24339,0,8,12,11,21,8,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6445703181,True,22756,3126,38,9.5,328,60,25218,1,18,10,17,22,4,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,False,27587,3712,51,8.5,266,60,33429,0,10,18,5,28,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6439842569,False,20498,2023,36,9.0,288,71,21555,0,13,13,13,21,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,29581,4726,51,8.5,357,68,31845,1,13,13,11,20,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446488861,False,20766,2646,37,9.25,294,68,24279,1,12,9,9,20,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,True,29871,6161,52,8.666666666666666,322,88,30564,0,9,12,10,29,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6444224625,True,20996,3051,37,9.25,322,76,22139,1,10,6,8,25,4,0,0,,0,0,0,0,0,0,,0,1,False,24625,4615,49,8.166666666666666,293,66,21664,0,6,10,6,28,3,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6431996744,True,20057,2872,33,8.25,212,56,23249,0,12,16,10,44,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,False,29855,3695,48,8.0,270,60,31598,1,16,12,12,239,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6444986024,False,16881,2286,36,9.0,254,80,11681,1,3,6,2,23,8,0,0,,0,0,0,0,0,0,,0,1,True,26261,5751,52,8.666666666666666,403,56,24751,0,6,3,6,23,6,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6426902660,True,23767,6962,38,9.5,306,72,28700,1,18,12,25,42,19,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,1,False,26405,2529,48,8.0,281,72,28422,0,12,18,15,35,13,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6415048620,False,17255,1740,36,9.0,255,60,16940,0,5,11,6,27,3,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,27240,5150,52,8.666666666666666,284,71,26335,1,11,5,16,20,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6446401557,False,23288,3173,39,9.75,271,62,33552,0,20,12,22,37,11,0,0,,0,0,0,0,0,0,,0,0,True,31123,2583,50,8.333333333333334,332,82,34538,1,12,20,14,27,11,1,0,MID_LANE,1,1,0,0,0,1,FIRE_DRAGON,1,1
0,KR_6438765624,True,20389,2724,37,9.25,360,74,16562,1,5,3,3,20,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,24110,4900,51,8.5,324,84,17630,0,3,5,7,26,3,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,1
0,KR_6376649014,False,19856,2071,35,8.75,276,60,26256,0,15,15,11,38,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,31279,3899,53,8.833333333333334,329,60,35121,1,15,15,8,26,7,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421305803,False,20445,2245,35,8.75,255,64,22518,0,12,14,20,26,5,0,0,,0,0,0,0,0,0,,0,0,True,30594,4814,52,8.666666666666666,326,72,30396,1,14,12,13,118,3,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,1
0,KR_6314051517,False,19502,3902,34,8.5,285,76,18728,1,8,11,6,25,1,0,0,,1,0,0,1,0,1,WATER_DRAGON,1,1,True,29334,3924,53,8.833333333333334,341,58,25876,0,11,8,6,17,6,1,0,MID_LANE,2,1,1,0,0,0,,0,0
0,KR_6439800404,True,20792,1201,35,8.75,237,67,24524,0,17,7,18,21,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,28338,5038,49,8.166666666666666,289,68,34640,1,7,17,8,21,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6324160787,True,19391,3196,36,9.0,323,71,16426,0,6,8,4,28,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,26320,5315,53,8.833333333333334,290,62,28262,1,8,6,5,47,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6377043640,True,20640,3890,35,8.75,314,84,21828,0,11,9,15,27,6,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,False,26386,6166,54,9.0,268,60,29609,1,9,11,8,21,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6435635755,False,21530,4572,37,9.25,316,60,16818,1,8,9,6,16,4,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,25738,4258,51,8.5,286,75,23916,0,9,8,5,43,2,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,HEXTECH_DRAGON",2,0
0,KR_6446056184,False,20782,2672,36,9.0,287,64,17412,1,11,12,10,18,3,0,0,,2,0,2,0,0,0,,0,1,True,28419,3224,50,8.333333333333334,307,64,31037,0,12,11,10,23,4,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
0,KR_6446767426,False,16746,2966,34,8.5,216,60,20243,0,6,19,4,27,2,0,0,,0,0,0,0,0,0,,0,1,True,31468,5076,51,8.5,340,72,32443,1,19,6,29,16,7,1,0,MID_LANE,1,1,0,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6399925455,False,22865,1826,35,8.75,267,63,23533,0,17,14,20,13,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,31913,5224,50,8.333333333333334,311,80,34330,1,14,17,19,48,1,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,0
0,KR_6446712921,False,17677,1937,34,8.5,278,64,16233,0,6,8,10,290,3,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,26184,3503,50,8.333333333333334,333,52,28574,1,8,6,6,102,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446684884,True,20386,1103,35,8.75,291,77,21647,0,12,13,14,23,5,0,0,,0,0,0,0,0,0,,0,1,False,30167,2792,52,8.666666666666666,349,61,31665,1,13,12,10,17,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6346496025,True,20997,2572,40,10.0,316,78,16235,0,9,11,6,21,3,0,0,,1,0,1,0,0,1,HEXTECH_DRAGON,1,0,False,31655,3754,53,8.833333333333334,351,86,28600,1,11,9,10,25,3,1,0,BOT_LANE,1,0,0,1,0,0,EARTH_DRAGON,1,0
0,KR_6446472679,True,21143,1092,37,9.25,292,70,20792,1,13,5,10,22,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,24564,3384,50,8.333333333333334,255,80,25542,0,5,13,6,18,0,0,0,,0,0,0,0,0,0,,0,1
