blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
1,26300,43,373,59,26389,1,10,8,21,38,31,0,0,0,0,0,0,0,0,0,1,23894,43,347,64,26751,0,8,10,8,87,9,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,0,0,1,0,0
0,21495,43,358,85,18679,1,3,11,4,40,15,0,0,0,0,0,0,0,0,0,0,26474,45,369,90,23791,0,11,3,11,36,10,1,0,1,1,0,0,0,1,1,1,26,0,0,0,0,0,0,0,0,0,1,0,0
0,25892,45,401,71,20247,0,9,7,11,30,15,0,0,0,0,0,0,0,0,0,1,25115,44,405,68,25769,1,7,9,12,36,9,0,0,0,0,0,0,0,1,2,0,24,0,0,0,0,0,0,1,0,0,0,1,0
1,29504,45,346,71,30636,1,15,8,21,65,13,1,0,1,1,0,0,0,0,0,1,23444,43,348,64,29210,0,8,15,10,29,10,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,22181,41,308,59,24162,0,4,22,3,23,13,0,0,0,0,0,0,0,0,0,0,33908,46,377,52,38274,1,22,4,27,33,7,1,0,2,1,1,0,0,1,2,1,17,0,0,0,0,0,0,0,0,1,0,0,1
1,24446,45,416,72,19127,0,5,4,9,36,11,0,0,0,0,0,0,0,1,1,0,24032,46,417,84,12130,1,4,5,10,36,10,0,0,0,0,0,0,0,0,1,1,26,1,0,0,0,0,0,0,1,0,0,0,0
1,28180,44,391,55,27040,1,13,9,13,30,11,1,0,1,0,0,1,0,0,0,1,23643,43,359,67,19010,0,9,13,10,32,8,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,27076,44,287,84,30961,0,16,8,22,85,12,0,0,0,0,0,0,0,0,1,0,24280,41,342,60,22736,1,8,16,8,26,8,0,0,0,0,0,0,0,1,1,1,24,0,1,0,0,0,0,0,0,1,0,0,0
1,24578,42,350,96,23463,1,5,9,9,29,10,0,0,0,0,0,0,0,0,0,1,24267,43,344,68,19671,0,9,5,7,32,8,1,0,1,0,1,0,0,1,2,0,29,0,0,0,0,0,0,1,0,0,0,0,1
0,24004,43,332,72,21393,0,9,8,14,37,19,0,0,0,0,0,0,0,1,1,0,24782,43,399,64,22146,1,8,9,9,42,15,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0
1,27212,44,327,68,21737,1,14,7,14,34,8,1,0,1,0,0,1,0,1,1,1,25166,43,359,66,24233,0,7,14,12,36,9,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0
0,26176,44,377,67,20656,0,10,7,11,27,6,1,0,1,1,0,0,0,0,0,1,24192,43,366,62,24697,1,7,10,10,41,9,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0,0,0,1,0,0,0
1,30152,44,331,52,36216,1,20,13,28,59,10,1,0,1,0,0,1,0,1,1,0,26627,41,318,72,34546,0,13,20,20,28,14,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,0,0,0
1,25748,44,353,56,23045,0,10,12,13,19,9,0,0,0,0,0,0,0,0,0,0,27566,43,334,75,28948,1,12,10,22,35,6,1,0,1,0,0,1,0,1,1,1,33,0,0,0,0,0,0,0,0,0,1,0,0
0,24520,42,332,79,19155,1,7,17,7,21,5,0,0,0,0,0,0,0,0,0,1,28343,45,328,70,28039,0,17,7,23,36,11,1,0,2,0,1,1,0,1,2,0,26,0,0,0,0,0,0,0,1,0,1,0,0
1,25443,43,362,69,27774,0,10,14,13,16,3,0,0,0,0,0,0,0,1,1,0,28210,44,354,73,30831,1,14,10,15,26,3,1,0,1,1,0,0,0,0,0,1,29,0,1,0,0,0,0,0,0,0,0,0,0
0,25665,44,331,76,26028,1,12,9,18,27,5,0,0,0,0,0,0,0,0,0,0,26263,43,353,71,29991,0,9,12,12,22,11,1,0,2,2,0,0,0,1,2,1,23,0,0,0,0,0,0,1,0,0,1,0,0
1,28055,44,344,79,27121,0,13,11,13,36,6,0,0,0,0,0,0,0,0,0,1,25545,46,385,100,23408,1,11,13,13,29,9,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,1,0,0,0
0,22341,44,336,76,17951,0,6,12,6,32,15,0,0,0,0,0,0,0,1,1,0,29122,46,411,88,24234,1,12,6,11,33,15,1,0,2,0,1,1,0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,0
1,28532,43,340,72,29789,0,19,19,26,32,13,0,0,0,0,0,0,0,0,0,1,29023,44,327,59,31908,1,19,19,28,31,12,0,0,0,0,0,0,0,1,2,0,29,0,0,0,0,0,0,0,1,0,1,0,0
0,25248,41,311,87,29771,1,10,15,14,68,7,0,0,0,0,0,0,0,0,0,0,28052,44,330,70,31695,0,15,10,19,30,10,1,0,1,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0
1,27364,44,321,76,24262,1,11,1,19,33,10,0,0,0,0,0,0,0,0,0,1,22722,44,378,83,20330,0,1,11,1,80,6,1,0,1,0,0,1,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1
0,24384,44,373,76,25847,0,7,14,5,29,9,0,0,0,0,0,0,0,0,0,0,30342,47,407,88,26866,1,14,7,22,30,6,1,0,1,1,0,0,0,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1
1,22805,43,373,64,24361,1,6,9,11,41,10,0,0,0,0,0,0,0,1,1,0,26090,45,369,80,21947,0,9,6,13,46,13,1,0,1,0,0,1,0,0,0,1,33,0,1,0,0,0,0,0,0,0,0,0,0
0,23317,44,366,66,20524,1,7,9,7,32,5,0,0,0,0,0,0,0,0,0,0,26875,45,343,75,26953,0,9,7,9,28,9,1,0,2,0,0,2,0,1,1,1,37,0,0,0,0,0,0,0,0,1,0,0,0
0,25682,44,371,88,26871,0,10,11,15,24,9,0,0,0,0,0,0,0,0,0,0,26053,42,339,76,24352,1,11,10,10,27,6,1,0,1,0,1,0,0,1,2,1,29,0,0,0,0,0,0,0,0,0,1,0,1
0,23973,45,401,65,21367,0,4,9,5,28,27,0,0,0,0,0,0,0,0,0,0,25919,45,371,84,19084,1,9,4,12,105,12,0,0,0,0,0,0,0,1,2,1,26,0,0,0,0,0,0,0,1,0,0,0,1
1,26433,42,352,83,25898,1,9,11,10,38,10,1,0,1,0,0,1,0,0,0,1,25081,45,346,80,24004,0,11,9,10,161,14,0,0,0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,1
0,22632,44,378,67,25243,1,5,8,5,30,18,0,0,0,0,0,0,0,0,0,0,23845,43,341,76,21663,0,8,5,10,270,6,0,0,0,0,0,0,0,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1
1,26440,45,389,72,20771,1,11,6,20,30,16,0,0,0,0,0,0,0,1,1,0,26254,45,389,92,18075,0,6,11,6,39,13,1,0,1,0,1,0,0,0,1,1,31,0,1,0,0,0,0,1,0,0,0,0,0
1,29235,45,366,66,35567,1,18,7,25,30,12,1,0,1,0,0,1,0,1,1,1,23421,42,340,81,26501,0,7,18,4,37,11,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0
0,25552,43,378,81,17008,1,5,9,6,37,11,0,0,1,0,1,0,0,1,1,1,24229,42,365,60,16558,0,9,5,7,46,11,1,0,2,0,1,1,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0
1,32137,44,368,68,38957,1,20,13,24,30,9,0,0,2,1,0,1,0,1,1,1,26459,42,280,68,28193,0,13,20,19,61,12,1,0,1,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0
1,26066,45,355,75,29222,1,11,6,10,32,14,0,0,0,0,0,0,0,1,1,0,22705,43,351,60,19754,0,6,11,6,35,14,0,0,0,0,0,0,0,0,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0
0,25725,45,346,82,18274,1,12,4,10,29,8,0,0,0,0,0,0,0,1,1,1,22003,43,393,65,20871,0,4,12,4,24,7,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0
1,24568,41,344,58,25481,1,7,9,11,28,11,1,0,1,0,1,0,0,0,0,1,25218,43,358,80,26588,0,9,7,9,125,10,0,0,1,0,0,1,0,1,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0
1,27231,45,360,75,25521,1,9,12,8,27,13,1,0,2,0,1,1,0,0,0,1,26304,44,349,64,30938,0,12,9,19,31,12,0,0,1,0,0,1,0,1,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0
1,30919,44,347,64,42675,0,19,10,21,34,7,1,0,1,0,0,1,0,1,1,0,23455,41,296,64,26822,1,10,19,14,54,9,0,0,1,0,1,0,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0
1,27847,44,317,76,41166,1,15,10,29,37,9,0,0,0,0,0,0,0,1,2,0,24921,42,285,68,35241,0,10,15,18,31,8,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,0,0,0,0,0,0,0,0
1,27456,44,369,77,22225,0,10,10,13,28,9,1,0,2,1,1,0,0,1,1,1,24311,43,334,66,21301,1,10,10,11,26,9,0,0,0,0,0,0,0,0,1,0,29,0,1,0,0,0,0,0,0,1,0,0,0
1,30156,46,316,76,36343,0,16,15,14,52,8,0,0,2,2,0,0,0,0,0,1,26449,43,325,52,33737,1,15,16,12,30,9,1,0,2,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,29989,44,334,60,35225,1,19,8,18,53,9,0,0,0,0,0,0,0,1,1,1,24197,43,327,80,26177,0,8,19,12,26,10,1,0,1,0,0,1,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0
1,25323,46,377,72,25310,1,11,14,11,33,7,0,0,0,0,0,0,0,1,1,0,30199,48,404,92,26886,0,14,11,12,35,13,1,0,2,1,1,0,0,0,0,1,26,0,0,0,0,1,0,0,0,0,0,0,0
0,22082,42,349,52,22640,1,6,8,6,41,13,0,0,0,0,0,0,0,0,0,1,24863,44,367,60,23232,0,8,6,7,36,9,0,0,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1
1,28599,47,350,89,27003,0,14,5,15,41,9,0,0,0,0,0,0,0,0,0,1,21037,40,318,61,24682,1,5,14,4,30,8,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0
0,23758,43,340,67,27158,0,6,5,7,30,10,1,0,1,0,1,0,0,0,0,1,23596,43,368,69,26050,1,5,6,9,31,9,0,0,0,0,0,0,0,1,2,0,26,0,0,0,0,0,0,1,0,0,1,0,0
1,27270,44,338,88,32153,0,12,14,18,40,12,1,0,1,0,0,1,0,1,2,1,26155,44,352,88,25603,1,14,12,17,28,10,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0
1,26043,44,398,81,21996,0,8,10,10,30,9,1,0,1,0,1,0,0,0,0,0,25177,44,311,78,24434,1,10,8,10,34,7,0,0,1,0,0,1,0,1,2,1,29,0,0,0,0,0,0,0,1,0,0,1,0
0,24998,44,388,92,29184,1,7,14,9,29,13,0,0,0,0,0,0,0,0,0,1,27625,45,350,68,24127,0,14,7,20,58,10,1,0,1,0,1,0,0,1,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0
1,27749,46,393,70,23335,1,11,8,19,23,6,0,0,0,0,0,0,0,1,1,1,23938,43,355,81,22006,0,8,11,6,34,5,1,0,1,0,1,0,0,0,1,0,25,0,0,1,0,0,0,0,0,0,0,0,1
0,22594,40,322,49,26607,0,8,19,9,26,6,0,0,0,0,0,0,0,0,0,0,30976,45,366,95,34396,1,19,8,15,25,8,1,0,4,0,3,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,1,0,0
0,21582,44,338,71,22980,0,5,7,3,27,14,0,0,0,0,0,0,0,1,1,0,26176,45,371,84,24806,1,7,5,7,41,8,1,0,2,0,1,1,0,0,0,1,34,0,0,0,0,0,1,0,0,0,0,0,0
0,25083,41,348,61,25058,0,10,21,8,33,9,0,0,0,0,0,0,0,0,0,0,31488,46,348,64,33587,1,21,10,22,31,9,1,0,1,1,0,0,0,1,2,1,31,0,0,0,0,0,0,1,0,0,0,1,0
0,23614,41,355,67,27651,1,5,8,8,26,8,0,0,0,0,0,0,0,1,1,1,22432,44,343,75,21405,0,8,5,14,26,6,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,1,1,0,0,0,0,0
0,27628,46,366,64,31888,0,14,20,13,30,12,0,0,0,0,0,0,0,0,0,0,30815,46,357,72,30912,1,20,14,16,39,10,1,0,1,1,0,0,0,1,1,1,27,0,0,0,0,0,0,0,1,0,0,0,0
0,22496,43,369,76,21320,0,4,10,3,29,13,0,0,0,0,0,0,0,1,1,1,27051,46,365,74,23296,1,10,4,14,31,14,1,0,1,0,0,1,0,0,1,0,25,0,0,0,0,1,0,0,0,1,0,0,0
1,29585,47,366,76,30627,1,19,8,17,35,15,1,0,1,0,1,0,0,1,2,1,23881,44,355,52,25475,0,8,19,9,46,8,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,1,0,0,0,0,0,0,0
1,26554,45,382,78,30556,1,9,6,11,44,7,0,0,0,0,0,0,0,0,1,1,23271,44,368,57,25005,0,6,9,6,24,9,0,0,0,0,0,0,0,1,1,0,25,0,1,0,0,0,0,0,0,1,0,0,0
1,26067,43,372,76,22485,0,9,6,10,56,9,0,0,0,0,0,0,0,0,0,1,23041,43,310,64,24542,1,6,9,7,31,7,1,0,1,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,27621,44,322,68,28607,1,13,14,19,45,8,1,0,1,0,1,0,0,0,0,0,26778,42,328,76,25028,0,14,13,19,27,5,0,0,1,0,0,1,0,1,1,1,34,0,0,0,0,0,0,0,1,0,0,0,0
0,25547,42,354,80,22196,0,10,12,20,32,13,0,0,0,0,0,0,0,1,1,0,30214,46,408,91,25642,1,12,10,17,33,13,1,0,3,1,1,1,0,0,0,1,22,0,0,1,0,0,0,0,0,0,0,0,0
1,27184,46,398,98,27289,1,10,3,10,74,12,1,0,1,0,1,0,0,0,0,1,20642,41,334,81,20102,0,3,10,6,31,15,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,1,0,0,0,0,0
0,26749,45,362,62,33866,0,15,14,11,66,18,0,0,0,0,0,0,0,0,0,0,26418,45,290,75,29359,1,14,15,22,71,13,0,0,0,0,0,0,0,1,2,1,36,0,0,0,0,0,0,1,0,0,1,0,0
0,25217,43,354,59,23129,1,7,16,7,36,7,0,0,1,0,1,0,0,0,0,0,31104,44,333,102,32073,0,16,7,27,33,10,1,0,2,1,0,1,0,1,2,1,17,0,0,0,0,0,0,0,1,0,1,0,0
0,29277,43,367,60,35521,1,21,10,25,34,6,0,0,1,0,1,0,0,0,1,0,28557,41,317,76,27140,0,10,21,14,27,8,1,0,2,1,1,0,0,1,1,1,29,1,0,0,0,0,0,0,0,0,0,1,0
1,32438,46,401,74,34959,1,18,8,15,56,11,1,0,2,1,0,1,0,1,1,0,23220,42,285,68,32471,0,8,18,14,31,8,0,0,1,0,1,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0
1,27615,43,355,62,35700,0,12,13,15,28,5,1,0,1,0,0,1,0,1,1,0,26912,45,344,80,26610,1,13,12,13,17,8,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0
1,30558,46,368,104,31909,1,16,9,27,43,6,1,0,1,0,1,0,0,1,2,1,23857,43,342,70,22697,0,9,16,9,26,6,0,0,1,0,0,1,0,0,0,0,27,0,0,0,1,1,0,0,0,0,0,0,0
0,28898,44,347,80,34823,1,16,15,26,22,9,0,0,0,0,0,0,0,1,2,1,26527,44,325,80,30174,0,15,16,20,28,6,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0
0,22858,41,296,72,25131,1,8,11,13,31,9,0,0,0,0,0,0,0,1,1,1,27436,46,406,67,26621,0,11,8,7,59,15,1,0,1,0,0,1,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0
1,27046,45,346,80,33055,1,14,9,16,42,12,0,0,0,0,0,0,0,1,1,0,25373,43,359,68,24341,0,9,14,13,49,10,0,0,0,0,0,0,0,0,0,1,29,0,1,0,0,0,0,0,0,0,0,0,0
0,24063,44,376,78,22662,0,6,14,8,33,9,0,0,0,0,0,0,0,1,1,0,28020,46,429,73,25213,1,14,6,17,40,12,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0
1,26876,45,388,80,25315,0,9,14,13,27,15,0,0,0,0,0,0,0,1,1,0,26977,45,306,75,32961,1,14,9,9,35,9,1,0,2,0,1,1,0,0,1,1,29,0,0,0,0,0,1,1,0,0,0,0,0
1,26785,44,399,83,27497,1,6,7,4,38,9,1,0,1,0,1,0,0,0,0,0,22059,42,302,88,19954,0,7,6,14,37,9,0,0,1,0,0,1,0,1,1,1,28,0,0,0,0,0,0,0,1,0,0,0,0
1,27209,45,389,80,29942,0,9,9,8,30,11,1,0,1,0,1,0,0,0,0,1,24055,44,359,80,24696,1,9,9,12,30,9,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0
0,31777,44,370,74,38217,1,17,13,26,27,12,1,0,2,1,1,0,0,0,0,1,25305,43,305,64,27564,0,13,17,21,86,5,0,0,0,0,0,0,0,1,2,0,33,0,0,0,0,0,0,1,0,0,0,1,0
1,25290,47,366,80,23870,0,9,6,9,41,11,0,0,0,0,0,0,0,0,0,1,23291,45,391,84,22953,1,6,9,3,28,15,0,0,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1
1,24443,43,346,67,27306,0,9,12,9,31,7,0,0,0,0,0,0,0,1,1,0,26724,44,305,68,24771,1,12,9,14,39,8,1,0,1,0,0,1,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,0,0
0,22202,39,329,68,28053,0,6,19,7,36,7,0,0,0,0,0,0,0,1,1,0,31327,46,340,60,29410,1,19,6,20,48,9,1,0,2,1,0,1,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0
1,23994,43,376,54,21619,1,10,13,9,38,12,0,0,0,0,0,0,0,0,0,1,25490,44,358,68,30380,0,13,10,11,33,16,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,1,0,0,0,0,0
0,23283,44,419,79,20689,1,2,6,2,29,9,0,0,1,0,1,0,0,0,0,0,24112,44,371,68,24901,0,6,2,8,86,7,1,0,1,0,0,1,0,1,2,1,33,0,0,0,0,0,0,1,1,0,0,0,0
0,24669,42,404,76,18171,0,6,10,16,31,10,0,0,0,0,0,0,0,0,0,1,26856,44,389,79,23163,1,10,6,17,30,11,0,0,0,0,0,0,0,1,2,0,20,0,0,0,0,0,0,0,0,1,0,1,0
1,30169,47,341,60,31288,1,20,8,30,58,8,1,0,1,0,0,1,0,1,1,0,24025,42,321,71,29838,0,8,20,12,22,8,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,0,0,0,0,0,0,0,0
0,26311,43,389,77,30787,0,10,12,11,24,6,0,0,0,0,0,0,0,0,0,0,25654,44,375,66,27707,1,12,10,14,25,8,0,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,1
0,24960,43,382,75,22877,0,7,17,5,36,9,0,0,0,0,0,0,0,0,0,0,28999,47,372,67,32259,1,17,7,24,42,15,1,0,1,0,0,1,0,1,1,1,29,0,0,0,0,0,0,0,1,0,0,0,0
1,26171,43,344,80,22797,0,7,6,12,33,15,1,0,2,0,0,2,0,0,1,1,22560,43,330,72,22269,1,6,7,5,233,9,0,0,0,0,0,0,0,1,1,0,20,0,0,1,0,0,0,0,0,0,0,0,1
0,24270,41,325,68,26645,0,10,12,14,31,12,0,0,0,0,0,0,0,0,0,1,27006,43,346,64,23311,1,12,10,15,36,11,1,0,2,0,0,2,0,1,1,0,25,0,0,0,0,0,0,0,1,0,0,0,0
0,23813,44,334,80,21051,0,9,11,11,56,14,0,0,0,0,0,0,0,0,1,1,26744,42,374,68,27788,1,11,9,9,32,11,1,0,1,0,0,1,0,1,1,0,35,0,0,0,1,0,0,1,0,0,0,0,0
1,30442,45,402,63,35804,1,14,9,14,66,8,1,0,2,1,1,0,0,0,0,1,24349,42,324,67,33201,0,9,14,14,28,8,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,1,0
0,27990,45,394,81,29075,1,13,6,13,58,10,1,0,1,0,0,1,0,1,1,1,22810,43,365,74,27441,0,6,13,5,29,10,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0
0,25919,43,358,84,34181,1,12,17,9,38,7,0,0,0,0,0,0,0,0,0,1,27352,46,350,80,28770,0,17,12,18,23,9,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,1,0,0,0,0
0,26434,43,343,68,35562,1,12,20,19,42,11,0,0,0,0,0,0,0,0,0,1,29609,43,376,72,37222,0,20,12,26,33,20,0,0,0,0,0,0,0,1,2,0,28,0,0,0,0,0,0,1,0,0,0,0,1
0,23781,45,339,67,22253,0,9,15,10,23,10,0,0,0,0,0,0,0,0,1,0,28655,45,364,57,31260,1,15,9,21,27,8,1,0,1,0,0,1,0,1,1,1,30,0,0,1,0,0,0,0,0,0,1,0,0
1,26808,45,369,86,22765,1,8,6,11,32,13,1,0,1,0,1,0,0,1,1,1,23538,43,387,75,19234,0,6,8,7,64,10,0,0,0,0,0,0,0,0,1,0,22,1,0,0,0,0,0,0,0,1,0,0,0
1,32003,47,376,99,38155,0,21,9,34,46,10,1,0,1,1,0,0,0,0,1,1,23360,43,326,70,22224,1,9,21,13,26,9,0,0,1,0,1,0,0,1,1,0,31,0,1,0,0,0,0,0,0,0,0,0,1
1,24618,46,388,92,19275,1,6,5,7,28,16,0,0,0,0,0,0,0,0,0,0,23328,45,401,80,19179,0,5,6,5,41,7,0,0,0,0,0,0,0,1,2,1,28,0,0,0,0,0,0,0,0,1,1,0,0
0,25683,45,367,75,27365,1,9,15,13,32,8,0,0,0,0,0,0,0,0,0,0,27675,44,360,72,28144,0,15,9,13,30,7,1,0,1,0,0,1,0,1,2,1,35,0,0,0,0,0,0,0,0,0,1,0,1
0,25955,44,334,95,26470,0,6,15,5,52,31,1,0,1,1,0,0,0,0,0,1,27939,46,342,84,35098,1,15,6,19,76,5,0,0,1,1,0,0,0,1,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0
0,23446,41,307,68,21830,1,9,16,10,28,8,0,0,0,0,0,0,0,0,0,0,29274,44,374,79,35359,0,16,9,20,32,10,0,0,0,0,0,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,1
1,24351,47,379,88,22438,0,8,5,6,29,26,0,0,0,0,0,0,0,0,0,0,23678,44,355,88,24470,1,5,8,6,98,10,0,0,0,0,0,0,0,1,1,1,31,0,0,0,0,0,0,0,0,0,0,1,0
0,26724,44,369,55,24576,0,9,8,9,53,12,1,0,2,0,1,1,0,0,0,0,23734,43,347,76,18997,1,8,9,9,40,11,0,0,0,0,0,0,0,1,1,0,36,0,0,0,0,0,0,0,1,0,0,0,0
1,26399,45,360,74,25675,1,9,5,14,23,2,0,0,1,0,0,1,0,1,1,0,24313,43,359,81,21542,0,5,9,5,21,4,1,0,1,0,1,0,0,0,0,1,23,0,0,0,1,0,0,0,0,0,0,0,0
0,27586,44,379,71,28807,1,12,16,16,32,6,0,0,0,0,0,0,0,1,1,0,27759,44,358,63,33426,0,16,12,19,34,4,1,0,1,0,1,0,0,0,0,1,34,0,0,0,0,1,0,0,0,0,0,0,0
1,25318,45,366,70,27166,0,9,10,10,41,29,0,0,0,0,0,0,0,1,1,0,25289,45,363,75,27118,1,10,9,9,73,8,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0
1,28705,44,326,71,35068,1,14,12,20,40,10,1,0,1,0,1,0,0,1,1,1,25542,43,318,71,32313,0,12,14,13,120,5,0,0,0,0,0,0,0,0,1,0,28,0,1,0,0,0,0,0,0,1,0,0,0
1,29890,47,352,71,34618,1,19,8,22,30,7,1,0,2,1,1,0,0,1,1,1,23625,42,359,63,24885,0,8,19,11,24,9,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0
0,25248,41,319,47,24396,1,11,13,10,29,13,0,0,1,0,1,0,0,0,0,1,28405,44,322,83,28114,0,13,11,17,35,14,1,0,1,0,0,1,0,1,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0
0,21814,43,335,88,22128,1,1,12,4,23,5,0,0,0,0,0,0,0,1,1,0,26888,45,374,56,19501,0,12,1,9,26,7,1,0,1,0,1,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0
1,26826,45,416,72,28853,1,8,7,9,56,14,1,0,1,0,0,1,0,0,0,1,22903,45,347,83,20854,0,7,8,7,32,7,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,0,0,1,0,0,0
1,30527,47,382,84,33596,1,15,8,13,29,10,1,0,2,0,1,1,0,0,1,1,24590,43,375,80,25785,0,8,15,9,28,6,0,0,0,0,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,1,0,0,0
0,26873,43,345,83,26698,1,10,12,15,51,12,0,0,1,0,1,0,0,0,0,1,26030,43,352,57,24204,0,12,10,16,34,6,1,0,1,0,0,1,0,1,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0
1,26703,44,380,84,24261,1,8,5,11,62,11,1,0,1,1,0,0,0,0,0,1,22882,43,357,72,21099,0,5,8,4,27,13,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0
0,22960,41,310,68,23767,1,7,12,6,28,6,0,0,0,0,0,0,0,1,2,1,24474,43,323,76,29446,0,12,7,21,38,9,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0
1,29978,46,342,72,26513,1,18,9,20,33,13,1,0,1,0,0,1,0,0,1,1,24741,43,357,63,25469,0,9,18,10,36,9,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,1,1,0,0,0,0,0
1,27534,45,402,80,26092,0,11,10,19,28,14,0,0,0,0,0,0,0,1,2,0,24185,42,313,60,25209,1,10,11,12,32,8,0,0,0,0,0,0,0,0,0,1,22,0,0,1,0,1,0,0,0,0,0,0,0
1,24077,42,376,74,16769,1,5,5,5,36,11,0,0,1,0,1,0,0,1,1,1,23152,42,339,85,21042,0,5,5,6,65,11,1,0,1,0,0,1,0,0,1,0,24,0,0,0,1,0,0,0,0,1,0,0,0
