,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6444271646,True,18708,1528,35,8.75,321,62,19068,1,7,9,3,24,11,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,26615,3885,50,8.333333333333334,323,60,22560,0,9,7,11,29,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6439931483,False,21305,4905,37,9.25,311,76,19669,0,12,7,16,22,6,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,26917,3157,52,8.666666666666666,362,88,22669,1,7,12,4,35,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6434029962,False,22895,2335,37,9.25,355,56,30671,1,11,5,15,47,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,True,24931,5466,50,8.333333333333334,304,82,21073,0,5,11,5,22,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6445138211,True,21788,3488,37,9.25,329,80,17161,0,11,13,13,18,7,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,30757,4092,52,8.666666666666666,381,80,25107,1,13,11,12,21,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6444459303,False,19869,2189,36,9.0,245,76,26022,0,11,11,9,23,5,0,0,,1,1,0,0,0,0,,0,1,True,29756,1516,51,8.5,301,80,33894,1,11,11,8,20,6,1,0,BOT_LANE,1,0,0,1,0,1,"EARTH_DRAGON,WATER_DRAGON",2,0
0,KR_6433368994,False,20840,2285,35,8.75,291,87,18762,1,7,10,15,24,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,True,26980,3530,51,8.5,321,57,25665,0,10,7,15,24,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6379924882,True,19405,2485,36,9.0,333,67,21652,0,7,8,8,56,7,0,0,,0,0,0,0,0,0,,0,0,False,26676,4451,54,9.0,385,76,25983,1,8,7,3,34,17,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6445340170,False,18614,2434,36,9.0,296,73,16332,1,7,9,2,29,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,True,26804,3224,50,8.333333333333334,331,58,23319,0,9,7,11,27,10,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424118794,True,20566,1406,38,9.5,333,75,22444,1,9,12,3,30,12,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0,False,27839,4459,51,8.5,350,60,24865,0,12,9,12,28,12,0,0,,0,0,0,0,0,0,,0,1
0,KR_6446745174,True,18403,2488,35,8.75,329,60,19662,0,5,7,5,26,8,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,25601,4600,51,8.5,372,56,19967,1,7,5,4,26,8,0,0,,0,0,0,0,0,0,,0,1
0,KR_6368865061,False,18544,1084,37,9.25,284,64,18447,0,7,15,5,0,7,0,0,,0,0,0,0,0,0,,0,1,True,32114,3569,55,9.166666666666666,356,96,29198,1,15,7,14,0,4,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
0,KR_6445978034,True,22190,3565,38,9.5,299,68,24186,1,14,5,16,26,9,0,0,,0,0,0,0,0,0,,0,1,False,25003,2213,48,8.0,320,84,24814,0,5,14,5,30,9,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6446111194,True,20328,3478,36,9.0,296,84,25450,0,8,8,6,31,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,False,27636,5361,51,8.5,333,64,27291,1,8,8,9,25,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445147627,True,24154,4744,35,8.75,293,60,30340,0,19,11,24,28,8,0,0,,0,0,0,0,0,0,,0,1,False,28630,4775,48,8.0,335,64,32123,1,11,19,16,25,7,0,0,,0,0,0,0,0,0,,0,0
0,KR_6427168068,True,22003,2293,37,9.25,306,64,16930,1,9,5,10,22,2,1,0,MID_LANE,1,1,0,0,0,1,AIR_DRAGON,1,1,False,26064,3489,52,8.666666666666666,359,80,26744,0,5,9,5,23,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6404619330,False,23135,4000,38,9.5,289,76,21770,0,17,14,16,22,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,30452,2427,47,7.833333333333333,272,56,32436,1,14,17,14,170,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6436328295,False,20264,644,36,9.0,264,72,19400,0,10,13,13,59,4,0,0,,0,0,0,0,0,0,,0,1,True,28531,4766,52,8.666666666666666,328,68,30614,1,13,10,13,57,10,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6445717711,True,24251,4581,39,9.75,339,92,24334,1,13,3,18,27,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,False,24222,2557,49,8.166666666666666,316,68,22647,0,3,13,4,24,3,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6430322922,True,22592,5267,37,9.25,291,64,26769,1,14,8,16,35,5,0,0,,0,0,0,0,0,0,,0,1,False,28379,7129,50,8.333333333333334,334,80,29362,0,8,14,11,26,11,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6445226684,False,19941,2746,35,8.75,303,68,24656,0,12,19,10,22,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,33228,5028,53,8.833333333333334,325,68,37555,1,19,12,13,40,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6416276026,True,21470,2135,36,9.0,309,70,22098,1,10,15,17,27,4,1,0,MID_LANE,1,1,0,0,0,1,"EARTH_DRAGON,HEXTECH_DRAGON",2,1,False,31001,2231,52,8.666666666666666,348,68,30275,0,15,10,17,22,8,0,0,,1,0,0,1,0,0,,0,0
0,KR_6445083656,True,22910,1695,36,9.0,292,84,30247,1,16,11,14,28,4,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,1,False,28490,6295,51,8.5,351,75,30289,0,11,16,9,23,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6400285318,False,20685,2092,35,8.75,289,44,27586,1,12,16,23,25,5,0,0,,0,0,0,0,0,0,,0,0,True,31857,4042,53,8.833333333333334,278,88,43235,0,16,12,19,20,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6445478384,True,23482,2497,36,9.0,313,64,24348,0,9,17,8,22,9,0,0,,1,1,0,0,0,0,,0,1,False,30602,6107,51,8.5,299,68,35204,1,17,9,21,30,2,1,0,TOP_LANE,1,0,1,0,0,1,CHEMTECH_DRAGON,1,0
0,KR_6446702824,False,17921,2706,36,9.0,256,76,21760,0,7,11,7,23,6,0,0,,0,0,0,0,0,0,,0,0,True,30617,5347,53,8.833333333333334,385,72,35082,1,11,7,15,169,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6392225318,True,20476,2261,36,9.0,295,60,20962,0,10,16,8,15,6,0,0,,0,0,0,0,0,0,,0,0,False,31176,5581,51,8.5,313,72,26858,1,16,10,15,43,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
0,KR_6440015735,False,20476,4506,35,8.75,261,69,23352,0,10,19,6,21,6,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,True,28417,5622,51,8.5,248,78,34537,1,19,10,11,37,3,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0
0,KR_6409447904,False,20040,4385,35,8.75,273,63,26531,0,8,12,7,37,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,29506,4315,51,8.5,368,72,32811,1,12,8,10,26,9,1,0,BOT_LANE,1,0,0,1,0,0,AIR_DRAGON,1,0
0,KR_6420087957,False,20384,1604,38,9.5,296,78,19522,1,12,6,15,30,4,0,0,,0,0,0,0,0,0,,0,0,True,26258,4418,53,8.833333333333334,355,45,26101,0,6,12,4,21,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446303297,False,20030,3830,36,9.0,281,65,19852,1,8,10,5,34,8,0,0,,0,0,0,0,0,0,,0,0,True,26590,5400,51,8.5,301,74,26008,0,10,8,4,19,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6393447227,False,22556,5096,38,9.5,311,92,19767,0,10,8,10,40,3,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,27074,5299,50,8.333333333333334,336,60,25472,1,8,10,10,23,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6387314870,False,21678,2813,36,9.0,287,100,17770,1,10,10,11,48,3,0,0,,0,0,0,0,0,0,,0,1,True,29652,4956,50,8.333333333333334,332,80,32143,0,10,10,13,25,10,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6443592676,False,17805,2335,33,8.25,318,44,19187,0,7,14,7,25,3,0,0,,0,0,0,0,0,0,,0,0,True,28941,7111,51,8.5,333,55,26051,1,14,7,6,27,3,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,1
0,KR_6441450727,True,21435,3475,38,9.5,340,78,18143,1,9,8,12,46,2,0,0,,0,0,0,0,0,0,,0,0,False,27188,4183,52,8.666666666666666,306,76,22074,0,8,9,5,27,7,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1
0,KR_6445663779,False,18350,2935,36,9.0,283,70,21283,0,7,17,6,26,8,0,0,,0,0,0,0,0,0,,0,1,True,31417,5737,52,8.666666666666666,324,73,36947,1,17,7,21,32,10,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
0,KR_6387005311,False,19637,2692,36,9.0,336,82,13685,1,5,7,6,22,5,0,0,,0,0,0,0,0,0,,0,0,True,26024,3385,51,8.5,355,71,28007,0,7,5,10,31,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6444825664,False,19436,2581,35,8.75,301,72,19025,1,7,10,9,17,2,0,0,,0,0,0,0,0,0,,0,0,True,29502,5022,53,8.833333333333334,327,100,27932,0,10,7,14,19,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
0,KR_6440704663,True,22081,1951,39,9.75,299,86,27559,0,14,8,9,29,9,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,1,False,26844,3379,50,8.333333333333334,306,75,27786,1,8,14,12,26,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6446225811,True,20950,3215,37,9.25,322,75,16884,0,9,7,13,32,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,False,26150,4495,48,8.0,321,68,24185,1,7,9,13,24,7,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0
0,KR_6365013265,False,18492,1722,35,8.75,243,56,22510,0,8,12,9,0,6,0,0,,0,0,0,0,0,0,,0,1,True,32829,1684,53,8.833333333333334,387,71,31038,1,12,8,10,0,8,1,0,MID_LANE,3,1,1,1,0,1,EARTH_DRAGON,1,0
0,KR_6425896848,False,20835,3890,37,9.25,284,91,23139,0,12,14,14,28,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,True,29892,1193,49,8.166666666666666,322,60,26615,1,14,12,11,25,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6442064665,False,20649,2894,37,9.25,283,72,24960,0,12,11,9,32,1,0,0,,0,0,0,0,0,0,,0,0,True,27556,1656,48,8.0,282,66,26334,1,11,12,10,23,11,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6445701693,True,26622,3132,37,9.25,306,101,30957,1,20,9,26,24,5,1,0,MID_LANE,1,1,0,0,0,1,HEXTECH_DRAGON,1,1,False,26819,5379,48,8.0,268,66,27609,0,9,20,7,38,3,0,0,,1,0,0,1,0,0,,0,0
0,KR_6388098493,False,22969,999,39,9.75,321,55,24490,0,18,10,18,61,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,30008,4123,50,8.333333333333334,297,68,35400,1,10,18,9,30,26,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6445069114,True,22280,2200,38,9.5,341,92,23957,0,9,12,7,28,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,29882,4162,51,8.5,344,70,30713,1,12,9,13,22,6,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6446525324,True,18984,5134,37,9.25,334,77,10843,0,4,5,6,29,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,25888,6988,50,8.333333333333334,305,65,26923,1,5,4,8,123,7,0,0,,0,0,0,0,0,0,,0,1
0,KR_6406638164,True,24713,4093,39,9.75,342,92,28667,1,19,7,16,31,7,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,False,26317,3412,48,8.0,339,60,26668,0,7,19,4,95,10,0,0,,0,0,0,0,0,0,,0,1
0,KR_6422705458,True,19703,1413,36,9.0,340,4,18803,1,12,7,16,26,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,False,28532,1537,49,8.166666666666666,330,132,23795,0,7,12,8,34,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446124111,False,23290,3420,37,9.25,326,76,24465,1,11,15,16,21,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,True,30506,4771,53,8.833333333333334,345,72,29026,0,15,11,14,22,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
0,KR_6444655300,False,23105,3680,38,9.5,300,76,23213,1,16,12,13,20,7,0,0,,0,0,0,0,0,0,,0,1,True,31108,3193,53,8.833333333333334,368,84,28910,0,12,16,13,26,5,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
0,KR_6446725444,False,23588,2308,37,9.25,303,50,27292,1,20,11,16,39,5,0,0,,0,0,0,0,0,0,,0,0,True,28428,5028,49,8.166666666666666,248,78,33178,0,11,20,13,28,6,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421079781,True,21936,3206,36,9.0,321,65,26910,1,13,12,10,38,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,28850,6360,52,8.666666666666666,328,71,30937,0,12,13,11,22,6,0,0,,0,0,0,0,0,0,,0,1
0,KR_6439215747,False,19699,1669,35,8.75,308,60,22800,0,7,20,6,18,6,0,0,,1,0,1,0,0,0,,0,1,True,32926,3841,51,8.5,342,64,39914,1,20,7,26,27,0,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
0,KR_6366643975,False,20884,2629,39,9.75,280,68,19506,0,11,7,11,0,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,True,28650,4390,51,8.5,361,64,34939,1,7,11,6,0,12,0,0,,0,0,0,0,0,0,,0,1
0,KR_6442051083,False,20645,2200,36,9.0,316,64,18878,0,9,15,13,232,3,0,0,,0,0,0,0,0,0,,0,0,True,30843,6798,52,8.666666666666666,374,76,26267,1,15,9,10,24,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
0,KR_6442228939,True,22310,3160,37,9.25,339,57,12922,1,9,4,13,27,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,25559,4494,50,8.333333333333334,395,69,18116,0,4,9,5,91,6,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6446456893,True,20653,2808,35,8.75,334,70,19080,1,6,11,7,32,8,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,False,29736,1951,51,8.5,335,73,26899,0,11,6,16,24,9,0,0,,0,0,0,0,0,0,,0,1
0,KR_6418244324,False,22128,2408,36,9.0,296,79,22413,1,11,14,10,29,7,0,0,,0,0,0,0,0,0,,0,1,True,30186,4256,51,8.5,359,65,35079,0,14,11,12,22,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6442660194,False,20504,4579,38,9.5,297,76,24840,1,10,8,4,23,10,0,0,,0,0,0,0,0,0,,0,1,True,27855,3910,53,8.833333333333334,357,84,26263,0,8,10,12,30,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6392555895,False,20399,2854,34,8.5,256,48,20432,0,11,19,10,40,7,0,0,,0,0,0,0,0,0,,0,1,True,32927,5597,52,8.666666666666666,362,76,35822,1,19,11,17,24,12,1,0,MID_LANE,1,1,0,0,0,1,WATER_DRAGON,1,0
0,KR_6445978487,True,21539,1144,35,8.75,319,71,17057,0,9,8,14,25,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,27452,2104,49,8.166666666666666,341,67,23402,1,8,9,10,23,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6446547325,True,22007,1737,35,8.75,285,68,23990,0,13,13,13,54,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,False,28509,3989,50,8.333333333333334,282,64,34612,1,13,13,15,34,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6330051498,False,21186,2071,37,9.25,311,80,21648,0,9,10,9,29,11,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,29975,3005,53,8.833333333333334,315,79,24769,1,10,9,9,28,9,1,0,BOT_LANE,2,0,1,1,0,0,,0,1
0,KR_6444090669,False,21274,5394,37,9.25,292,80,22372,0,9,14,7,20,2,0,0,,0,0,0,0,0,0,,0,1,True,28594,5249,53,8.833333333333334,308,84,28537,1,14,9,8,22,6,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,0
0,KR_6420349515,False,19845,1825,35,8.75,289,56,20642,0,9,10,9,20,6,0,0,,0,0,0,0,0,0,,0,0,True,28723,2872,50,8.333333333333334,361,72,30756,1,10,9,6,35,5,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
0,KR_6442962684,True,22226,1376,37,9.25,304,58,24324,0,14,12,12,26,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,27374,2969,50,8.333333333333334,316,57,34011,1,12,14,7,32,5,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,0
0,KR_6443566945,True,20710,4710,36,9.0,335,84,15614,0,8,4,13,34,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,26991,3966,51,8.5,349,96,27514,1,4,8,2,16,2,0,0,,0,0,0,0,0,0,,0,1
0,KR_6445689522,False,20093,2793,35,8.75,313,52,19828,1,10,17,9,32,11,0,0,,0,0,0,0,0,0,,0,1,True,32530,7907,53,8.833333333333334,355,84,36235,0,17,10,19,45,15,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6421299988,True,23123,4038,35,8.75,274,83,30141,0,15,10,11,39,4,0,0,,2,1,0,1,0,1,AIR_DRAGON,1,1,False,28352,3152,49,8.166666666666666,284,59,26482,1,10,15,11,24,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6426722996,True,20499,3344,36,9.0,322,78,14791,1,7,5,15,32,10,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,26091,5376,53,8.833333333333334,381,76,22077,0,5,7,3,35,8,0,0,,0,0,0,0,0,0,,0,1
0,KR_6446748152,False,20493,3638,36,9.0,284,60,18452,1,10,5,8,21,10,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,26618,3253,51,8.5,348,102,24828,0,5,10,8,24,6,0,0,,0,0,0,0,0,1,"WATER_DRAGON,FIRE_DRAGON",2,0
0,KR_6440007960,True,21423,2943,38,9.5,292,64,20639,1,16,12,12,44,3,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,0,False,31579,3524,50,8.333333333333334,353,56,31006,0,12,16,10,21,8,0,0,,0,0,0,0,0,0,,0,1
0,KR_6425872721,False,17834,2989,34,8.5,300,68,14868,1,7,18,6,33,6,0,0,,0,0,0,0,0,0,,0,0,True,37548,5813,54,9.0,405,88,37450,0,18,7,21,51,6,1,0,MID_LANE,4,2,0,2,0,1,WATER_DRAGON,1,1
0,KR_6409937678,True,21261,2221,36,9.0,287,80,18388,0,9,11,7,135,10,1,0,TOP_LANE,1,0,1,0,0,0,CHEMTECH_DRAGON,1,1,False,28385,2680,52,8.666666666666666,335,64,30712,1,11,9,9,24,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6410925936,False,20529,2046,35,8.75,283,64,22189,1,12,19,20,24,10,0,0,,0,0,0,0,0,0,,0,0,True,33699,5954,51,8.5,333,68,33797,0,19,12,28,31,7,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6445414141,False,17170,2635,35,8.75,253,59,15623,0,6,15,5,82,4,0,0,,0,0,0,0,0,0,,0,0,True,34314,2374,53,8.833333333333334,356,92,32008,1,15,6,11,42,28,1,0,MID_LANE,3,1,1,1,0,1,"FIRE_DRAGON,AIR_DRAGON",2,1
0,KR_6392184070,False,22979,4254,35,8.75,242,64,25096,1,15,14,19,43,3,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,29887,5201,49,8.166666666666666,307,72,37880,0,14,15,15,16,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
0,KR_6441779194,True,21863,3193,38,9.5,347,68,25771,1,12,5,6,114,9,0,0,,0,0,0,0,0,0,,0,0,False,25709,3654,50,8.333333333333334,327,64,27283,0,5,12,3,26,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
0,KR_6431568519,True,25318,4593,38,9.5,319,88,27211,0,17,16,10,117,1,0,0,,1,0,1,0,0,1,CHEMTECH_DRAGON,1,1,False,33501,5676,49,8.166666666666666,334,67,36155,1,16,17,19,23,5,1,0,TOP_LANE,2,0,1,1,0,0,,0,0
0,KR_6392012178,True,20948,3968,38,9.5,346,83,17879,1,7,5,8,68,10,1,0,TOP_LANE,1,0,1,0,0,1,FIRE_DRAGON,1,0,False,26486,5626,50,8.333333333333334,342,60,22306,0,5,7,5,35,33,0,0,,1,0,0,1,0,0,,0,1
0,KR_6444206213,False,20580,3450,37,9.25,293,74,20747,0,5,12,5,23,3,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,28918,5228,54,9.0,339,98,31670,1,12,5,6,23,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
0,KR_6437410094,False,21484,4004,37,9.25,268,88,23805,0,11,19,11,82,4,0,0,,0,0,0,0,0,0,,0,1,True,33588,3148,48,8.0,335,64,37562,1,19,11,22,23,6,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6443216185,False,25657,4972,38,9.5,305,56,32970,1,24,17,23,27,6,0,0,,0,0,0,0,0,0,,0,1,True,33465,3920,53,8.833333333333334,346,88,41748,0,17,24,8,20,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6433775460,False,20921,3796,38,9.5,296,72,24850,1,10,8,8,19,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,28014,3739,50,8.333333333333334,397,67,30895,0,8,10,13,22,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6320535924,True,24437,5332,38,9.5,312,57,23996,1,15,6,20,22,5,0,0,,1,0,1,0,0,1,WATER_DRAGON,1,0,False,25420,3560,47,7.833333333333333,311,67,25165,0,6,15,9,18,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6445614301,True,24585,1055,37,9.25,302,72,31448,1,16,8,28,29,9,1,0,BOT_LANE,2,1,0,1,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,False,26621,1196,50,8.333333333333334,336,96,28775,0,8,16,3,221,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6438819459,False,23082,2389,36,9.0,313,80,25021,1,14,19,10,43,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,29638,4408,51,8.5,320,71,30682,0,19,14,14,20,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
0,KR_6446078044,True,22456,3526,35,8.75,288,60,30243,1,14,12,14,29,3,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,28010,2465,51,8.5,306,48,36845,0,12,14,17,23,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6445804418,True,22171,2596,36,9.0,312,75,25760,1,14,13,15,30,9,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,0,False,31367,6022,49,8.166666666666666,330,68,30551,0,13,14,16,27,12,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6373534651,False,18283,1533,36,9.0,263,67,20195,0,10,26,9,0,6,0,0,,0,0,0,0,0,0,,0,0,True,36901,4886,53,8.833333333333334,309,62,44816,1,26,10,24,0,6,1,0,BOT_LANE,3,1,1,1,0,1,EARTH_DRAGON,1,1
0,KR_6445285682,True,23800,1809,37,9.25,311,72,19236,1,14,12,17,38,4,0,0,,0,0,0,0,0,0,,0,1,False,30845,4710,52,8.666666666666666,372,68,31156,0,12,14,13,18,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6444867339,True,18217,2442,35,8.75,283,56,22605,0,11,9,9,18,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,29401,4001,51,8.5,294,74,33924,1,9,11,6,24,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6351560646,True,24102,1517,38,9.5,276,68,23370,1,21,9,30,44,5,1,0,BOT_LANE,3,2,0,1,0,1,EARTH_DRAGON,1,1,False,31905,2405,51,8.5,311,88,28309,0,9,21,12,22,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6433464575,True,23679,5576,37,9.25,314,72,24199,1,12,7,13,30,7,1,0,TOP_LANE,2,0,1,1,0,1,CHEMTECH_DRAGON,1,1,False,27460,4800,49,8.166666666666666,304,96,22379,0,7,12,6,42,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6428166641,False,23006,2716,34,8.5,294,52,26907,1,13,15,23,25,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,True,30664,2094,50,8.333333333333334,318,68,34172,0,15,13,22,20,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6446699249,True,20226,4671,37,9.25,291,84,20375,0,9,9,5,29,3,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,27700,3825,50,8.333333333333334,347,60,21978,1,9,9,11,29,6,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
0,KR_6429201024,True,22416,2486,37,9.25,293,60,27593,0,17,13,18,25,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,30534,3879,50,8.333333333333334,311,63,27555,1,13,17,6,27,2,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6444137541,False,21893,2473,36,9.0,320,56,26340,0,14,16,16,31,6,0,0,,0,0,0,0,0,0,,0,0,True,31652,5227,51,8.5,310,76,32194,1,16,14,21,31,3,1,0,MID_LANE,1,1,0,0,0,1,EARTH_DRAGON,1,1
